gene	Kinetic_class	hpi	Time	cell_line	group	mean	sd	varcoeff	cluster
UL30	E	6h	6	PK_15	PK_15_6h	64.516649			cluster_2
UL30	E	8h	8	PK_15	PK_15_8h	192.983302			cluster_2
UL31	L	12h	12	C6	C6_12h	23197.588628			cluster_7
UL31	L	1h	1	C6	C6_1h	6163.328196			cluster_7
UL31	L	2h	2	C6	C6_2h	12391.57373			cluster_7
UL31	L	4h	4	C6	C6_4h	20493.95691			cluster_7
UL31	L	6h	6	C6	C6_6h	21129.797327			cluster_7
UL31	L	8h	8	C6	C6_8h	26311.541564			cluster_7
UL31	L	12h	12	NRK	NRK_12h	0			cluster_7
UL31	L	1h	1	NRK	NRK_1h	0			cluster_7
UL31	L	2h	2	NRK	NRK_2h	16181.229774			cluster_7
UL31	L	4h	4	NRK	NRK_4h	23474.178403			cluster_7
UL31	L	6h	6	NRK	NRK_6h	17624.108704			cluster_7
UL31	L	8h	8	NRK	NRK_8h	26221.205685			cluster_7
UL31	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_7
UL31	L	1.5h	1.5	PC_12	PC_12_1.5h	8849.557523			cluster_7
UL31	L	12h	12	PC_12	PC_12_12h	27991.836568			cluster_7
UL31	L	1h	1	PC_12	PC_12_1h	0			cluster_7
UL31	L	2.5h	2.5	PC_12	PC_12_2.5h	13323.4641			cluster_7
UL31	L	2h	2	PC_12	PC_12_2h	10673.782522			cluster_7
UL31	L	4h	4	PC_12	PC_12_4h	12949.206988			cluster_7
UL31	L	6h	6	PC_12	PC_12_6h	15164.436863			cluster_7
UL31	L	8h	8	PC_12	PC_12_8h	30838.552986			cluster_7
UL31	L	12h	12	PK_15	PK_15_12h	27654.462243			cluster_7
UL31	L	1h	1	PK_15	PK_15_1h	0			cluster_7
UL31	L	2h	2	PK_15	PK_15_2h	7603.186098			cluster_7
UL31	L	4h	4	PK_15	PK_15_4h	26589.266867			cluster_7
UL31	L	6h	6	PK_15	PK_15_6h	24846.974571			cluster_7
UL31	L	8h	8	PK_15	PK_15_8h	31329.084776			cluster_7
UL32	L	12h	12	C6	C6_12h	538.502962			cluster_1
UL32	L	1h	1	C6	C6_1h	0			cluster_1
UL32	L	2h	2	C6	C6_2h	0			cluster_1
UL32	L	4h	4	C6	C6_4h	525.486075			cluster_1
UL32	L	6h	6	C6	C6_6h	0			cluster_1
UL32	L	8h	8	C6	C6_8h	322.841001			cluster_1
UL32	L	12h	12	NRK	NRK_12h	0			cluster_1
UL32	L	1h	1	NRK	NRK_1h	0			cluster_1
UL32	L	2h	2	NRK	NRK_2h	0			cluster_1
UL32	L	4h	4	NRK	NRK_4h	0			cluster_1
UL32	L	6h	6	NRK	NRK_6h	134.535181			cluster_1
UL32	L	8h	8	NRK	NRK_8h	163.371998			cluster_1
UL32	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_1
UL32	L	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_1
UL32	L	12h	12	PC_12	PC_12_12h	163.814698			cluster_1
UL32	L	1h	1	PC_12	PC_12_1h	0			cluster_1
UL32	L	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_1
UL32	L	2h	2	PC_12	PC_12_2h	0			cluster_1
UL32	L	4h	4	PC_12	PC_12_4h	501.907249			cluster_1
UL32	L	6h	6	PC_12	PC_12_6h	0			cluster_1
UL32	L	8h	8	PC_12	PC_12_8h	383.484596			cluster_1
UL32	L	12h	12	PK_15	PK_15_12h	260.869565			cluster_1
UL32	L	1h	1	PK_15	PK_15_1h	0			cluster_1
UL32	L	2h	2	PK_15	PK_15_2h	0			cluster_1
UL32	L	4h	4	PK_15	PK_15_4h	121.782902			cluster_1
UL32	L	6h	6	PK_15	PK_15_6h	225.808273			cluster_1
UL32	L	8h	8	PK_15	PK_15_8h	377.194636			cluster_1
UL33	E	12h	12	C6	C6_12h	20.980635			cluster_8
UL33	E	1h	1	C6	C6_1h	0			cluster_8
UL33	E	2h	2	C6	C6_2h	0			cluster_8
UL33	E	4h	4	C6	C6_4h	0			cluster_8
UL33	E	6h	6	C6	C6_6h	172.488141			cluster_8
UL33	E	8h	8	C6	C6_8h	64.5682			cluster_8
UL33	E	12h	12	NRK	NRK_12h	17.924841			cluster_8
UL33	E	1h	1	NRK	NRK_1h	0			cluster_8
UL33	E	2h	2	NRK	NRK_2h	0			cluster_8
UL33	E	4h	4	NRK	NRK_4h	0			cluster_8
UL33	E	6h	6	NRK	NRK_6h	0			cluster_8
UL33	E	8h	8	NRK	NRK_8h	163.371998			cluster_8
UL33	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_8
UL33	E	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_8
UL33	E	12h	12	PC_12	PC_12_12h	0			cluster_8
UL33	E	1h	1	PC_12	PC_12_1h	0			cluster_8
UL33	E	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_8
UL33	E	2h	2	PC_12	PC_12_2h	0			cluster_8
UL33	E	4h	4	PC_12	PC_12_4h	200.7629			cluster_8
UL33	E	6h	6	PC_12	PC_12_6h	53.302062			cluster_8
UL33	E	8h	8	PC_12	PC_12_8h	63.914099			cluster_8
UL33	E	12h	12	PK_15	PK_15_12h	0			cluster_8
UL33	E	1h	1	PK_15	PK_15_1h	0			cluster_8
UL33	E	2h	2	PK_15	PK_15_2h	0			cluster_8
UL33	E	4h	4	PK_15	PK_15_4h	0			cluster_8
UL33	E	6h	6	PK_15	PK_15_6h	16.129162			cluster_8
UL33	E	8h	8	PK_15	PK_15_8h	0			cluster_8
UL34	E	12h	12	C6	C6_12h	0			
UL34	E	1h	1	C6	C6_1h	12326.656394			
UL34	E	2h	2	C6	C6_2h	4956.629492			
UL34	E	4h	4	C6	C6_4h	17866.526538			
UL34	E	6h	6	C6	C6_6h	0			
UL34	E	8h	8	C6	C6_8h	0			
UL34	E	12h	12	NRK	NRK_12h	0			
UL34	E	1h	1	NRK	NRK_1h	10101.010101			
UL34	E	2h	2	NRK	NRK_2h	22653.721683			
UL34	E	4h	4	NRK	NRK_4h	16431.924882			
UL34	E	6h	6	NRK	NRK_6h	0			
UL34	E	8h	8	NRK	NRK_8h	0			
UL34	E	0.5h	0.5	PC_12	PC_12_0.5h	0			
UL34	E	1.5h	1.5	PC_12	PC_12_1.5h	13274.336283			
UL34	E	12h	12	PC_12	PC_12_12h	0			
UL34	E	1h	1	PC_12	PC_12_1h	6681.514477			
UL34	E	2.5h	2.5	PC_12	PC_12_2.5h	16284.233901			
UL34	E	2h	2	PC_12	PC_12_2h	22681.787859			
UL34	E	4h	4	PC_12	PC_12_4h	0			
UL34	E	6h	6	PC_12	PC_12_6h	0			
UL34	E	8h	8	PC_12	PC_12_8h	0			
UL34	E	12h	12	PK_15	PK_15_12h	0			
UL34	E	1h	1	PK_15	PK_15_1h	0			
UL34	E	2h	2	PK_15	PK_15_2h	0			
UL34	E	4h	4	PK_15	PK_15_4h	0			
UL34	E	6h	6	PK_15	PK_15_6h	0			
UL34	E	8h	8	PK_15	PK_15_8h	0			
UL35	L	12h	12	C6	C6_12h	75712.117715			cluster_1
UL35	L	1h	1	C6	C6_1h	1540.832049			cluster_1
UL35	L	2h	2	C6	C6_2h	2478.314746			cluster_1
UL35	L	4h	4	C6	C6_4h	15239.096165			cluster_1
UL35	L	6h	6	C6	C6_6h	21388.52954			cluster_1
UL35	L	8h	8	C6	C6_8h	46618.240517			cluster_1
UL35	L	12h	12	NRK	NRK_12h	89561.468761			cluster_1
UL35	L	1h	1	NRK	NRK_1h	0			cluster_1
UL35	L	2h	2	NRK	NRK_2h	3236.245955			cluster_1
UL35	L	4h	4	NRK	NRK_4h	28755.868544			cluster_1
UL35	L	6h	6	NRK	NRK_6h	46280.102247			cluster_1
UL35	L	8h	8	NRK	NRK_8h	42313.347492			cluster_1
UL35	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_1
UL35	L	1.5h	1.5	PC_12	PC_12_1.5h	2212.389381			cluster_1
UL35	L	12h	12	PC_12	PC_12_12h	95128.56041			cluster_1
UL35	L	1h	1	PC_12	PC_12_1h	0			cluster_1
UL35	L	2.5h	2.5	PC_12	PC_12_2.5h	11843.0792			cluster_1
UL35	L	2h	2	PC_12	PC_12_2h	6004.002669			cluster_1
UL35	L	4h	4	PC_12	PC_12_4h	20678.578599			cluster_1
UL35	L	6h	6	PC_12	PC_12_6h	36378.657854			cluster_1
UL35	L	8h	8	PC_12	PC_12_8h	65959.350633			cluster_1
UL35	L	12h	12	PK_15	PK_15_12h	80899.313501			cluster_1
UL35	L	1h	1	PK_15	PK_15_1h	0			cluster_1
UL35	L	2h	2	PK_15	PK_15_2h	18826.937003			cluster_1
UL35	L	4h	4	PK_15	PK_15_4h	25290.24925			cluster_1
UL35	L	6h	6	PK_15	PK_15_6h	48387.486995			cluster_1
UL35	L	8h	8	PK_15	PK_15_8h	60930.091796			cluster_1
UL36	L	12h	12	C6	C6_12h	748.309311			cluster_1
UL36	L	1h	1	C6	C6_1h	0			cluster_1
UL36	L	2h	2	C6	C6_2h	0			cluster_1
UL36	L	4h	4	C6	C6_4h	525.486075			cluster_1
UL36	L	6h	6	C6	C6_6h	86.244071			cluster_1
UL36	L	8h	8	C6	C6_8h	322.841001			cluster_1
UL36	L	12h	12	NRK	NRK_12h	98.586626			cluster_1
UL36	L	1h	1	NRK	NRK_1h	0			cluster_1
UL36	L	2h	2	NRK	NRK_2h	0			cluster_1
UL36	L	4h	4	NRK	NRK_4h	0			cluster_1
UL36	L	6h	6	NRK	NRK_6h	0			cluster_1
UL36	L	8h	8	NRK	NRK_8h	163.371998			cluster_1
UL36	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_1
UL36	L	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_1
UL36	L	12h	12	PC_12	PC_12_12h	750.817367			cluster_1
UL36	L	1h	1	PC_12	PC_12_1h	0			cluster_1
UL36	L	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_1
UL36	L	2h	2	PC_12	PC_12_2h	0			cluster_1
UL36	L	4h	4	PC_12	PC_12_4h	401.525799			cluster_1
UL36	L	6h	6	PC_12	PC_12_6h	133.255157			cluster_1
UL36	L	8h	8	PC_12	PC_12_8h	575.226895			cluster_1
UL36	L	12h	12	PK_15	PK_15_12h	405.034325			cluster_1
UL36	L	1h	1	PK_15	PK_15_1h	0			cluster_1
UL36	L	2h	2	PK_15	PK_15_2h	0			cluster_1
UL36	L	4h	4	PK_15	PK_15_4h	40.594301			cluster_1
UL36	L	6h	6	PK_15	PK_15_6h	129.033299			cluster_1
UL36	L	8h	8	PK_15	PK_15_8h	543.862035			cluster_1
UL37	L	12h	12	C6	C6_12h	2706.5019			cluster_1
UL37	L	1h	1	C6	C6_1h	0			cluster_1
UL37	L	2h	2	C6	C6_2h	0			cluster_1
UL37	L	4h	4	C6	C6_4h	1050.972149			cluster_1
UL37	L	6h	6	C6	C6_6h	1466.149202			cluster_1
UL37	L	8h	8	C6	C6_8h	0			cluster_1
UL37	L	12h	12	NRK	NRK_12h	394.346505			cluster_1
UL37	L	1h	1	NRK	NRK_1h	0			cluster_1
UL37	L	2h	2	NRK	NRK_2h	3236.245955			cluster_1
UL37	L	4h	4	NRK	NRK_4h	586.85446			cluster_1
UL37	L	6h	6	NRK	NRK_6h	403.605543			cluster_1
UL37	L	8h	8	NRK	NRK_8h	735.173991			cluster_1
UL37	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_1
UL37	L	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_1
UL37	L	12h	12	PC_12	PC_12_12h	914.632065			cluster_1
UL37	L	1h	1	PC_12	PC_12_1h	2227.171492			cluster_1
UL37	L	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_1
UL37	L	2h	2	PC_12	PC_12_2h	667.111408			cluster_1
UL37	L	4h	4	PC_12	PC_12_4h	501.90725			cluster_1
UL37	L	6h	6	PC_12	PC_12_6h	1145.99435			cluster_1
UL37	L	8h	8	PC_12	PC_12_8h	926.754442			cluster_1
UL37	L	12h	12	PK_15	PK_15_12h	695.652174			cluster_1
UL37	L	1h	1	PK_15	PK_15_1h	0			cluster_1
UL37	L	2h	2	PK_15	PK_15_2h	0			cluster_1
UL37	L	4h	4	PK_15	PK_15_4h	568.320208			cluster_1
UL37	L	6h	6	PK_15	PK_15_6h	830.651859			cluster_1
UL37	L	8h	8	PK_15	PK_15_8h	1166.671784			cluster_1
UL38	E	12h	12	C6	C6_12h	11238.626748			cluster_7
UL38	E	1h	1	C6	C6_1h	10785.824346			cluster_7
UL38	E	2h	2	C6	C6_2h	6195.786865			cluster_7
UL38	E	4h	4	C6	C6_4h	11035.207567			cluster_7
UL38	E	6h	6	C6	C6_6h	12764.122467			cluster_7
UL38	E	8h	8	C6	C6_8h	11848.264729			cluster_7
UL38	E	12h	12	NRK	NRK_12h	8388.825654			cluster_7
UL38	E	1h	1	NRK	NRK_1h	0			cluster_7
UL38	E	2h	2	NRK	NRK_2h	19417.475728			cluster_7
UL38	E	4h	4	NRK	NRK_4h	8215.962442			cluster_7
UL38	E	6h	6	NRK	NRK_6h	5919.547961			cluster_7
UL38	E	8h	8	NRK	NRK_8h	6943.309916			cluster_7
UL38	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_7
UL38	E	1.5h	1.5	PC_12	PC_12_1.5h	2212.389381			cluster_7
UL38	E	12h	12	PC_12	PC_12_12h	9822.056283			cluster_7
UL38	E	1h	1	PC_12	PC_12_1h	6681.514476			cluster_7
UL38	E	2.5h	2.5	PC_12	PC_12_2.5h	7401.9245			cluster_7
UL38	E	2h	2	PC_12	PC_12_2h	4669.779853			cluster_7
UL38	E	4h	4	PC_12	PC_12_4h	10740.815098			cluster_7
UL38	E	6h	6	PC_12	PC_12_6h	12259.474442			cluster_7
UL38	E	8h	8	PC_12	PC_12_8h	10130.384763			cluster_7
UL38	E	12h	12	PK_15	PK_15_12h	16272.311212			cluster_7
UL38	E	1h	1	PK_15	PK_15_1h	0			cluster_7
UL38	E	2h	2	PK_15	PK_15_2h	9413.468501			cluster_7
UL38	E	4h	4	PK_15	PK_15_4h	18592.189656			cluster_7
UL38	E	6h	6	PK_15	PK_15_6h	18113.049299			cluster_7
UL38	E	8h	8	PK_15	PK_15_8h	13666.726608			cluster_7
UL39	E	12h	12	C6	C6_12h	349.677248			cluster_2
UL39	E	1h	1	C6	C6_1h	6163.328197			cluster_2
UL39	E	2h	2	C6	C6_2h	1239.157373			cluster_2
UL39	E	4h	4	C6	C6_4h	0			cluster_2
UL39	E	6h	6	C6	C6_6h	1811.125485			cluster_2
UL39	E	8h	8	C6	C6_8h	0			cluster_2
UL39	E	12h	12	NRK	NRK_12h	241.985355			cluster_2
UL39	E	1h	1	NRK	NRK_1h	10101.010101			cluster_2
UL39	E	2h	2	NRK	NRK_2h	9708.737864			cluster_2
UL39	E	4h	4	NRK	NRK_4h	1760.56338			cluster_2
UL39	E	6h	6	NRK	NRK_6h	0			cluster_2
UL39	E	8h	8	NRK	NRK_8h	490.115994			cluster_2
UL39	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_2
UL39	E	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_2
UL39	E	12h	12	PC_12	PC_12_12h	116.035412			cluster_2
UL39	E	1h	1	PC_12	PC_12_1h	0			cluster_2
UL39	E	2.5h	2.5	PC_12	PC_12_2.5h	1480.3849			cluster_2
UL39	E	2h	2	PC_12	PC_12_2h	3335.557039			cluster_2
UL39	E	4h	4	PC_12	PC_12_4h	0			cluster_2
UL39	E	6h	6	PC_12	PC_12_6h	346.463408			cluster_2
UL39	E	8h	8	PC_12	PC_12_8h	383.484596			cluster_2
UL39	E	12h	12	PK_15	PK_15_12h	80.091534			cluster_2
UL39	E	1h	1	PK_15	PK_15_1h	0			cluster_2
UL39	E	2h	2	PK_15	PK_15_2h	1086.169443			cluster_2
UL39	E	4h	4	PK_15	PK_15_4h	40.594301			cluster_2
UL39	E	6h	6	PK_15	PK_15_6h	153.227041			cluster_2
UL39	E	8h	8	PK_15	PK_15_8h	241.229128			cluster_2
UL40	E	12h	12	C6	C6_12h	18833.616573			cluster_6
UL40	E	1h	1	C6	C6_1h	46224.961479			cluster_6
UL40	E	2h	2	C6	C6_2h	42131.350682			cluster_6
UL40	E	4h	4	C6	C6_4h	24697.845508			cluster_6
UL40	E	6h	6	C6	C6_6h	19146.183699			cluster_6
UL40	E	8h	8	C6	C6_8h	42001.614204			cluster_6
UL40	E	12h	12	NRK	NRK_12h	15764.897784			cluster_6
UL40	E	1h	1	NRK	NRK_1h	70707.070707			cluster_6
UL40	E	2h	2	NRK	NRK_2h	84142.394822			cluster_6
UL40	E	4h	4	NRK	NRK_4h	56924.882628			cluster_6
UL40	E	6h	6	NRK	NRK_6h	0			cluster_6
UL40	E	8h	8	NRK	NRK_8h	25567.717693			cluster_6
UL40	E	0.5h	0.5	PC_12	PC_12_0.5h	64516.129032			cluster_6
UL40	E	1.5h	1.5	PC_12	PC_12_1.5h	61946.902655			cluster_6
UL40	E	12h	12	PC_12	PC_12_12h	10975.584784			cluster_6
UL40	E	1h	1	PC_12	PC_12_1h	46770.601336			cluster_6
UL40	E	2.5h	2.5	PC_12	PC_12_2.5h	59955.588453			cluster_6
UL40	E	2h	2	PC_12	PC_12_2h	38025.350234			cluster_6
UL40	E	4h	4	PC_12	PC_12_4h	0			cluster_6
UL40	E	6h	6	PC_12	PC_12_6h	13245.562603			cluster_6
UL40	E	8h	8	PC_12	PC_12_8h	23967.787294			cluster_6
UL40	E	12h	12	PK_15	PK_15_12h	3256.292907			cluster_6
UL40	E	1h	1	PK_15	PK_15_1h	14619.883041			cluster_6
UL40	E	2h	2	PK_15	PK_15_2h	38015.930485			cluster_6
UL40	E	4h	4	PK_15	PK_15_4h	48185.434764			cluster_6
UL40	E	6h	6	PK_15	PK_15_6h	19548.544745			cluster_6
UL40	E	8h	8	PK_15	PK_15_8h	16837.793148			cluster_6
UL41	L	12h	12	C6	C6_12h	2748.463168			cluster_5
UL41	L	1h	1	C6	C6_1h	16949.152542			cluster_5
UL41	L	2h	2	C6	C6_2h	9913.258984			cluster_5
UL41	L	4h	4	C6	C6_4h	4729.374672			cluster_5
UL41	L	6h	6	C6	C6_6h	5605.864597			cluster_5
UL41	L	8h	8	C6	C6_8h	6521.388216			cluster_5
UL41	L	12h	12	NRK	NRK_12h	3100.997517			cluster_5
UL41	L	1h	1	NRK	NRK_1h	0			cluster_5
UL41	L	2h	2	NRK	NRK_2h	3236.245955			cluster_5
UL41	L	4h	4	NRK	NRK_4h	5868.544601			cluster_5
UL41	L	6h	6	NRK	NRK_6h	5112.336877			cluster_5
UL41	L	8h	8	NRK	NRK_8h	5881.391929			cluster_5
UL41	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_5
UL41	L	1.5h	1.5	PC_12	PC_12_1.5h	11061.946903			cluster_5
UL41	L	12h	12	PC_12	PC_12_12h	2197.847202			cluster_5
UL41	L	1h	1	PC_12	PC_12_1h	22271.714922			cluster_5
UL41	L	2.5h	2.5	PC_12	PC_12_2.5h	8142.11695			cluster_5
UL41	L	2h	2	PC_12	PC_12_2h	4669.779853			cluster_5
UL41	L	4h	4	PC_12	PC_12_4h	4416.783778			cluster_5
UL41	L	6h	6	PC_12	PC_12_6h	3677.842333			cluster_5
UL41	L	8h	8	PC_12	PC_12_8h	4569.858111			cluster_5
UL41	L	12h	12	PK_15	PK_15_12h	2661.327231			cluster_5
UL41	L	1h	1	PK_15	PK_15_1h	8771.929824			cluster_5
UL41	L	2h	2	PK_15	PK_15_2h	5792.903693			cluster_5
UL41	L	4h	4	PK_15	PK_15_4h	5358.447675			cluster_5
UL41	L	6h	6	PK_15	PK_15_6h	6193.598335			cluster_5
UL41	L	8h	8	PK_15	PK_15_8h	5557.041917			cluster_5
UL42	L	12h	12	C6	C6_12h	7280.280301			cluster_3
UL42	L	1h	1	C6	C6_1h	0			cluster_3
UL42	L	2h	2	C6	C6_2h	6195.786865			cluster_3
UL42	L	4h	4	C6	C6_4h	9458.749343			cluster_3
UL42	L	6h	6	C6	C6_6h	8883.139286			cluster_3
UL42	L	8h	8	C6	C6_8h	6521.388216			cluster_3
UL42	L	12h	12	NRK	NRK_12h	6721.815429			cluster_3
UL42	L	1h	1	NRK	NRK_1h	10101.010101			cluster_3
UL42	L	2h	2	NRK	NRK_2h	16181.229774			cluster_3
UL42	L	4h	4	NRK	NRK_4h	4694.83568			cluster_3
UL42	L	6h	6	NRK	NRK_6h	5112.336877			cluster_3
UL42	L	8h	8	NRK	NRK_8h	8168.599901			cluster_3
UL42	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_3
UL42	L	1.5h	1.5	PC_12	PC_12_1.5h	22123.893806			cluster_3
UL42	L	12h	12	PC_12	PC_12_12h	4259.182155			cluster_3
UL42	L	1h	1	PC_12	PC_12_1h	2227.171492			cluster_3
UL42	L	2.5h	2.5	PC_12	PC_12_2.5h	20725.3886			cluster_3
UL42	L	2h	2	PC_12	PC_12_2h	8672.448301			cluster_3
UL42	L	4h	4	PC_12	PC_12_4h	7930.134512			cluster_3
UL42	L	6h	6	PC_12	PC_12_6h	8181.866638			cluster_3
UL42	L	8h	8	PC_12	PC_12_8h	5752.26895			cluster_3
UL42	L	12h	12	PK_15	PK_15_12h	6631.578947			cluster_3
UL42	L	1h	1	PK_15	PK_15_1h	0			cluster_3
UL42	L	2h	2	PK_15	PK_15_2h	6879.073136			cluster_3
UL42	L	4h	4	PK_15	PK_15_4h	10067.386541			cluster_3
UL42	L	6h	6	PK_15	PK_15_6h	7548.44797			cluster_3
UL42	L	8h	8	PK_15	PK_15_8h	7504.418879			cluster_3
UL43	L	12h	12	C6	C6_12h	4238.088245			cluster_3
UL43	L	1h	1	C6	C6_1h	18489.984592			cluster_3
UL43	L	2h	2	C6	C6_2h	4956.629492			cluster_3
UL43	L	4h	4	C6	C6_4h	8933.263269			cluster_3
UL43	L	6h	6	C6	C6_6h	10694.264771			cluster_3
UL43	L	8h	8	C6	C6_8h	7877.320419			cluster_3
UL43	L	12h	12	NRK	NRK_12h	5009.9931			cluster_3
UL43	L	1h	1	NRK	NRK_1h	30303.030303			cluster_3
UL43	L	2h	2	NRK	NRK_2h	25889.967638			cluster_3
UL43	L	4h	4	NRK	NRK_4h	4694.83568			cluster_3
UL43	L	6h	6	NRK	NRK_6h	2690.703619			cluster_3
UL43	L	8h	8	NRK	NRK_8h	6453.193923			cluster_3
UL43	L	0.5h	0.5	PC_12	PC_12_0.5h	32258.064516			cluster_3
UL43	L	1.5h	1.5	PC_12	PC_12_1.5h	33185.840708			cluster_3
UL43	L	12h	12	PC_12	PC_12_12h	3146.607329			cluster_3
UL43	L	1h	1	PC_12	PC_12_1h	13363.028953			cluster_3
UL43	L	2.5h	2.5	PC_12	PC_12_2.5h	17024.426351			cluster_3
UL43	L	2h	2	PC_12	PC_12_2h	12008.005337			cluster_3
UL43	L	4h	4	PC_12	PC_12_4h	5520.979723			cluster_3
UL43	L	6h	6	PC_12	PC_12_6h	6689.408879			cluster_3
UL43	L	8h	8	PC_12	PC_12_8h	9491.243769			cluster_3
UL43	L	12h	12	PK_15	PK_15_12h	4176.201373			cluster_3
UL43	L	1h	1	PK_15	PK_15_1h	2923.976608			cluster_3
UL43	L	2h	2	PK_15	PK_15_2h	17016.654599			cluster_3
UL43	L	4h	4	PK_15	PK_15_4h	10473.329545			cluster_3
UL43	L	6h	6	PK_15	PK_15_6h	8217.808206			cluster_3
UL43	L	8h	8	PK_15	PK_15_8h	9802.674574			cluster_3
UL44	L	12h	12	C6	C6_12h	6916.615965			cluster_9
UL44	L	1h	1	C6	C6_1h	0			cluster_9
UL44	L	2h	2	C6	C6_2h	0			cluster_9
UL44	L	4h	4	C6	C6_4h	5254.860747			cluster_9
UL44	L	6h	6	C6	C6_6h	5260.888314			cluster_9
UL44	L	8h	8	C6	C6_8h	2841.000807			cluster_9
UL44	L	12h	12	NRK	NRK_12h	7779.381055			cluster_9
UL44	L	1h	1	NRK	NRK_1h	0			cluster_9
UL44	L	2h	2	NRK	NRK_2h	0			cluster_9
UL44	L	4h	4	NRK	NRK_4h	586.85446			cluster_9
UL44	L	6h	6	NRK	NRK_6h	2018.027714			cluster_9
UL44	L	8h	8	NRK	NRK_8h	4329.357948			cluster_9
UL44	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_9
UL44	L	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_9
UL44	L	12h	12	PC_12	PC_12_12h	5556.048517			cluster_9
UL44	L	1h	1	PC_12	PC_12_1h	2227.171492			cluster_9
UL44	L	2.5h	2.5	PC_12	PC_12_2.5h	1480.3849			cluster_9
UL44	L	2h	2	PC_12	PC_12_2h	0			cluster_9
UL44	L	4h	4	PC_12	PC_12_4h	2208.391892			cluster_9
UL44	L	6h	6	PC_12	PC_12_6h	4797.18565			cluster_9
UL44	L	8h	8	PC_12	PC_12_8h	5752.268951			cluster_9
UL44	L	12h	12	PK_15	PK_15_12h	18185.354691			cluster_9
UL44	L	1h	1	PK_15	PK_15_1h	0			cluster_9
UL44	L	2h	2	PK_15	PK_15_2h	5430.847212			cluster_9
UL44	L	4h	4	PK_15	PK_15_4h	1014.857514			cluster_9
UL44	L	6h	6	PK_15	PK_15_6h	2806.474245			cluster_9
UL44	L	8h	8	PK_15	PK_15_8h	7197.399989			cluster_9
UL26.5	L	12h	12	C6	C6_12h	70362.05582			cluster_1
UL26.5	L	1h	1	C6	C6_1h	67796.610169			cluster_1
UL26.5	L	2h	2	C6	C6_2h	69392.812887			cluster_1
UL26.5	L	4h	4	C6	C6_4h	42038.885969			cluster_1
UL26.5	L	6h	6	C6	C6_6h	38896.075895			cluster_1
UL26.5	L	8h	8	C6	C6_8h	43228.410006			cluster_1
UL26.5	L	12h	12	NRK	NRK_12h	46756.948117			cluster_1
UL26.5	L	1h	1	NRK	NRK_1h	30303.030303			cluster_1
UL26.5	L	2h	2	NRK	NRK_2h	32362.459547			cluster_1
UL26.5	L	4h	4	NRK	NRK_4h	38145.539905			cluster_1
UL26.5	L	6h	6	NRK	NRK_6h	26099.825105			cluster_1
UL26.5	L	8h	8	NRK	NRK_8h	50400.261394			cluster_1
UL26.5	L	0.5h	0.5	PC_12	PC_12_0.5h	161290.32258			cluster_1
UL26.5	L	1.5h	1.5	PC_12	PC_12_1.5h	30973.451329			cluster_1
UL26.5	L	12h	12	PC_12	PC_12_12h	28626.618524			cluster_1
UL26.5	L	1h	1	PC_12	PC_12_1h	22271.714922			cluster_1
UL26.5	L	2.5h	2.5	PC_12	PC_12_2.5h	34789.045151			cluster_1
UL26.5	L	2h	2	PC_12	PC_12_2h	38025.350235			cluster_1
UL26.5	L	4h	4	PC_12	PC_12_4h	23991.166434			cluster_1
UL26.5	L	6h	6	PC_12	PC_12_6h	26624.380365			cluster_1
UL26.5	L	8h	8	PC_12	PC_12_8h	28729.387703			cluster_1
UL26.5	L	12h	12	PK_15	PK_15_12h	40439.359267			cluster_1
UL26.5	L	1h	1	PK_15	PK_15_1h	5847.953216			cluster_1
UL26.5	L	2h	2	PK_15	PK_15_2h	30774.800868			cluster_1
UL26.5	L	4h	4	PK_15	PK_15_4h	28578.387595			cluster_1
UL26.5	L	6h	6	PK_15	PK_15_6h	27467.963449			cluster_1
UL26.5	L	8h	8	PK_15	PK_15_8h	34693.13462			cluster_1
UL26	L	12h	12	C6	C6_12h	7832.770353			cluster_1
UL26	L	1h	1	C6	C6_1h	1540.832049			cluster_1
UL26	L	2h	2	C6	C6_2h	2478.314746			cluster_1
UL26	L	4h	4	C6	C6_4h	4729.374672			cluster_1
