gene	Kinetic_class	hpi	Time	cell_line	group	mean	sd	varcoeff	cluster
UL32	L	1h	1	C6	C6_1h	8480.104371			cluster_8
UL32	L	2h	2	C6	C6_2h	18301.982714			cluster_8
UL32	L	4h	4	C6	C6_4h	36868.97334			cluster_8
UL32	L	6h	6	C6	C6_6h	37960.185437			cluster_8
UL32	L	8h	8	C6	C6_8h	31516.526958			cluster_8
UL32	L	12h	12	NRK	NRK_12h	40145.455787			cluster_8
UL32	L	1h	1	NRK	NRK_1h	10526.315789			cluster_8
UL32	L	2h	2	NRK	NRK_2h	14705.882352			cluster_8
UL32	L	4h	4	NRK	NRK_4h	23033.793001			cluster_8
UL32	L	6h	6	NRK	NRK_6h	20752.821146			cluster_8
UL32	L	8h	8	NRK	NRK_8h	28219.846697			cluster_8
UL32	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_8
UL32	L	1.5h	1.5	PC_12	PC_12_1.5h	15404.364568			cluster_8
UL32	L	12h	12	PC_12	PC_12_12h	45261.355242			cluster_8
UL32	L	1h	1	PC_12	PC_12_1h	6859.756098			cluster_8
UL32	L	2.5h	2.5	PC_12	PC_12_2.5h	16795.865632			cluster_8
UL32	L	2h	2	PC_12	PC_12_2h	13856.209148			cluster_8
UL32	L	4h	4	PC_12	PC_12_4h	28774.386164			cluster_8
UL32	L	6h	6	PC_12	PC_12_6h	29582.463199			cluster_8
UL32	L	8h	8	PC_12	PC_12_8h	44059.15699			cluster_8
UL32	L	12h	12	PK_15	PK_15_12h	40165.931288			cluster_8
UL32	L	1h	1	PK_15	PK_15_1h	748.502994			cluster_8
UL32	L	2h	2	PK_15	PK_15_2h	14421.860504			cluster_8
UL32	L	4h	4	PK_15	PK_15_4h	29669.827013			cluster_8
UL32	L	6h	6	PK_15	PK_15_6h	35458.245502			cluster_8
UL32	L	8h	8	PK_15	PK_15_8h	39092.920519			cluster_8
UL34	E	12h	12	C6	C6_12h	88235.79542			cluster_5
UL34	E	1h	1	C6	C6_1h	28049.575995			cluster_5
UL34	E	2h	2	C6	C6_2h	26436.197255			cluster_5
UL34	E	4h	4	C6	C6_4h	43959.160522			cluster_5
UL34	E	6h	6	C6	C6_6h	51213.526044			cluster_5
UL34	E	8h	8	C6	C6_8h	60763.571142			cluster_5
UL34	E	12h	12	NRK	NRK_12h	96530.913621			cluster_5
UL34	E	1h	1	NRK	NRK_1h	34210.526315			cluster_5
UL34	E	2h	2	NRK	NRK_2h	22058.823529			cluster_5
UL34	E	4h	4	NRK	NRK_4h	43339.899986			cluster_5
UL34	E	6h	6	NRK	NRK_6h	53949.605811			cluster_5
UL34	E	8h	8	NRK	NRK_8h	48516.825353			cluster_5
UL34	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_5
UL34	E	1.5h	1.5	PC_12	PC_12_1.5h	29525.032092			cluster_5
UL34	E	12h	12	PC_12	PC_12_12h	111789.866109			cluster_5
UL34	E	1h	1	PC_12	PC_12_1h	19054.878049			cluster_5
UL34	E	2.5h	2.5	PC_12	PC_12_2.5h	27562.446166			cluster_5
UL34	E	2h	2	PC_12	PC_12_2h	33986.928103			cluster_5
UL34	E	4h	4	PC_12	PC_12_4h	57239.923818			cluster_5
UL34	E	6h	6	PC_12	PC_12_6h	0			cluster_5
UL34	E	8h	8	PC_12	PC_12_8h	82346.621561			cluster_5
UL34	E	12h	12	PK_15	PK_15_12h	108892.793074			cluster_5
UL34	E	1h	1	PK_15	PK_15_1h	14221.556886			cluster_5
UL34	E	2h	2	PK_15	PK_15_2h	0			cluster_5
UL34	E	4h	4	PK_15	PK_15_4h	44411.177645			cluster_5
UL34	E	6h	6	PK_15	PK_15_6h	66519.427073			cluster_5
UL34	E	8h	8	PK_15	PK_15_8h	77000.980316			cluster_5
UL35	L	12h	12	C6	C6_12h	88235.79542			cluster_5
UL35	L	1h	1	C6	C6_1h	28049.575995			cluster_5
UL35	L	2h	2	C6	C6_2h	26436.197255			cluster_5
UL35	L	4h	4	C6	C6_4h	43959.160522			cluster_5
UL35	L	6h	6	C6	C6_6h	51213.526044			cluster_5
UL35	L	8h	8	C6	C6_8h	60763.571142			cluster_5
UL35	L	12h	12	NRK	NRK_12h	96530.913621			cluster_5
UL35	L	1h	1	NRK	NRK_1h	34210.526315			cluster_5
UL35	L	2h	2	NRK	NRK_2h	22058.823529			cluster_5
UL35	L	4h	4	NRK	NRK_4h	43339.899986			cluster_5
UL35	L	6h	6	NRK	NRK_6h	53949.605811			cluster_5
UL35	L	8h	8	NRK	NRK_8h	48516.825353			cluster_5
UL35	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_5
UL35	L	1.5h	1.5	PC_12	PC_12_1.5h	29525.032092			cluster_5
UL35	L	12h	12	PC_12	PC_12_12h	111789.866109			cluster_5
UL35	L	1h	1	PC_12	PC_12_1h	19054.878049			cluster_5
UL35	L	2.5h	2.5	PC_12	PC_12_2.5h	27562.446166			cluster_5
UL35	L	2h	2	PC_12	PC_12_2h	33986.928103			cluster_5
UL35	L	4h	4	PC_12	PC_12_4h	57239.923818			cluster_5
UL35	L	6h	6	PC_12	PC_12_6h	66160.173215			cluster_5
UL35	L	8h	8	PC_12	PC_12_8h	82346.621561			cluster_5
UL35	L	12h	12	PK_15	PK_15_12h	108892.793074			cluster_5
UL35	L	1h	1	PK_15	PK_15_1h	14221.556886			cluster_5
UL35	L	2h	2	PK_15	PK_15_2h	33988.361308			cluster_5
UL35	L	4h	4	PK_15	PK_15_4h	44411.177645			cluster_5
UL35	L	6h	6	PK_15	PK_15_6h	66519.427073			cluster_5
UL35	L	8h	8	PK_15	PK_15_8h	77000.980316			cluster_5
UL36	L	12h	12	C6	C6_12h	12464.237452			cluster_7
UL36	L	1h	1	C6	C6_1h	28049.575995			cluster_7
UL36	L	2h	2	C6	C6_2h	9150.991358			cluster_7
UL36	L	4h	4	C6	C6_4h	7941.009642			cluster_7
UL36	L	6h	6	C6	C6_6h	9435.505863			cluster_7
UL36	L	8h	8	C6	C6_8h	11139.988042			cluster_7
UL36	L	12h	12	NRK	NRK_12h	8045.309819			cluster_7
UL36	L	1h	1	NRK	NRK_1h	23684.210527			cluster_7
UL36	L	2h	2	NRK	NRK_2h	17156.862745			cluster_7
UL36	L	4h	4	NRK	NRK_4h	3636.914685			cluster_7
UL36	L	6h	6	NRK	NRK_6h	5680.939866			cluster_7
UL36	L	8h	8	NRK	NRK_8h	8936.857662			cluster_7
UL36	L	0.5h	0.5	PC_12	PC_12_0.5h	50000.000001			cluster_7
UL36	L	1.5h	1.5	PC_12	PC_12_1.5h	20539.152759			cluster_7
UL36	L	12h	12	PC_12	PC_12_12h	15723.789402			cluster_7
UL36	L	1h	1	PC_12	PC_12_1h	50304.878049			cluster_7
UL36	L	2.5h	2.5	PC_12	PC_12_2.5h	15503.875969			cluster_7
UL36	L	2h	2	PC_12	PC_12_2h	19084.967319			cluster_7
UL36	L	4h	4	PC_12	PC_12_4h	9986.101818			cluster_7
UL36	L	6h	6	PC_12	PC_12_6h	14118.611713			cluster_7
UL36	L	8h	8	PC_12	PC_12_8h	13349.181678			cluster_7
UL36	L	12h	12	PK_15	PK_15_12h	10147.621415			cluster_7
UL36	L	1h	1	PK_15	PK_15_1h	29940.11976			cluster_7
UL36	L	2h	2	PK_15	PK_15_2h	24879.81783			cluster_7
UL36	L	4h	4	PK_15	PK_15_4h	5052.395211			cluster_7
UL36	L	6h	6	PK_15	PK_15_6h	8482.20799			cluster_7
UL36	L	8h	8	PK_15	PK_15_8h	8383.825029			cluster_7
UL37	L	12h	12	C6	C6_12h	8295.693886			cluster_8
UL37	L	1h	1	C6	C6_1h	3261.578604			cluster_8
UL37	L	2h	2	C6	C6_2h	3050.330452			cluster_8
UL37	L	4h	4	C6	C6_4h	2836.074871			cluster_8
UL37	L	6h	6	C6	C6_6h	4908.644668			cluster_8
UL37	L	8h	8	C6	C6_8h	5344.265896			cluster_8
UL37	L	12h	12	NRK	NRK_12h	5027.785128			cluster_8
UL37	L	1h	1	NRK	NRK_1h	0			cluster_8
UL37	L	2h	2	NRK	NRK_2h	4901.960784			cluster_8
UL37	L	4h	4	NRK	NRK_4h	1363.843008			cluster_8
UL37	L	6h	6	NRK	NRK_6h	2975.730407			cluster_8
UL37	L	8h	8	NRK	NRK_8h	4124.703537			cluster_8
UL37	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_8
UL37	L	1.5h	1.5	PC_12	PC_12_1.5h	2567.394095			cluster_8
UL37	L	12h	12	PC_12	PC_12_12h	7342.457748			cluster_8
UL37	L	1h	1	PC_12	PC_12_1h	2286.585366			cluster_8
UL37	L	2.5h	2.5	PC_12	PC_12_2.5h	2153.316106			cluster_8
UL37	L	2h	2	PC_12	PC_12_2h	1830.065359			cluster_8
UL37	L	4h	4	PC_12	PC_12_4h	5507.798425			cluster_8
UL37	L	6h	6	PC_12	PC_12_6h	6264.973799			cluster_8
UL37	L	8h	8	PC_12	PC_12_8h	7440.340129			cluster_8
UL37	L	12h	12	PK_15	PK_15_12h	4912.480046			cluster_8
UL37	L	1h	1	PK_15	PK_15_1h	748.502994			cluster_8
UL37	L	2h	2	PK_15	PK_15_2h	2024.120773			cluster_8
UL37	L	4h	4	PK_15	PK_15_4h	3118.762475			cluster_8
UL37	L	6h	6	PK_15	PK_15_6h	4794.510212			cluster_8
UL37	L	8h	8	PK_15	PK_15_8h	4502.470746			cluster_8
UL38	E	12h	12	C6	C6_12h	8899.548328			cluster_8
UL38	E	1h	1	C6	C6_1h	11089.367255			cluster_8
UL38	E	2h	2	C6	C6_2h	8642.602948			cluster_8
UL38	E	4h	4	C6	C6_4h	10209.86954			cluster_8
UL38	E	6h	6	C6	C6_6h	14616.853014			cluster_8
UL38	E	8h	8	C6	C6_8h	11335.212368			cluster_8
UL38	E	12h	12	NRK	NRK_12h	10879.307549			cluster_8
UL38	E	1h	1	NRK	NRK_1h	5263.157895			cluster_8
UL38	E	2h	2	NRK	NRK_2h	8169.93464			cluster_8
UL38	E	4h	4	NRK	NRK_4h	7576.905591			cluster_8
UL38	E	6h	6	NRK	NRK_6h	6531.148555			cluster_8
UL38	E	8h	8	NRK	NRK_8h	8524.38731			cluster_8
UL38	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_8
UL38	E	1.5h	1.5	PC_12	PC_12_1.5h	5134.78819			cluster_8
UL38	E	12h	12	PC_12	PC_12_12h	11819.896059			cluster_8
UL38	E	1h	1	PC_12	PC_12_1h	6859.756098			cluster_8
UL38	E	2.5h	2.5	PC_12	PC_12_2.5h	5598.621877			cluster_8
UL38	E	2h	2	PC_12	PC_12_2h	5490.196077			cluster_8
UL38	E	4h	4	PC_12	PC_12_4h	16523.395275			cluster_8
UL38	E	6h	6	PC_12	PC_12_6h	15989.135587			cluster_8
UL38	E	8h	8	PC_12	PC_12_8h	11623.388498			cluster_8
UL38	E	12h	12	PK_15	PK_15_12h	21291.015812			cluster_8
UL38	E	1h	1	PK_15	PK_15_1h	1497.005988			cluster_8
UL38	E	2h	2	PK_15	PK_15_2h	9445.896938			cluster_8
UL38	E	4h	4	PK_15	PK_15_4h	17236.360613			cluster_8
UL38	E	6h	6	PK_15	PK_15_6h	22372.703993			cluster_8
UL38	E	8h	8	PK_15	PK_15_8h	16208.894687			cluster_8
UL39	E	12h	12	C6	C6_12h	40309.718893			cluster_1
UL39	E	1h	1	C6	C6_1h	82191.780822			cluster_1
UL39	E	2h	2	C6	C6_2h	78291.814946			cluster_1
UL39	E	4h	4	C6	C6_4h	60408.394781			cluster_1
UL39	E	6h	6	C6	C6_6h	48759.203708			cluster_1
UL39	E	8h	8	C6	C6_8h	59860.658639			cluster_1
UL39	E	12h	12	NRK	NRK_12h	36905.991514			cluster_1
UL39	E	1h	1	NRK	NRK_1h	39473.68421			cluster_1
UL39	E	2h	2	NRK	NRK_2h	92320.261437			cluster_1
UL39	E	4h	4	NRK	NRK_4h	63191.392637			cluster_1
UL39	E	6h	6	NRK	NRK_6h	32733.034472			cluster_1
UL39	E	8h	8	NRK	NRK_8h	40679.888633			cluster_1
UL39	E	0.5h	0.5	PC_12	PC_12_0.5h	33333.333333			cluster_1
UL39	E	1.5h	1.5	PC_12	PC_12_1.5h	75738.125802			cluster_1
UL39	E	12h	12	PC_12	PC_12_12h	40123.799139			cluster_1
UL39	E	1h	1	PC_12	PC_12_1h	64024.390245			cluster_1
UL39	E	2.5h	2.5	PC_12	PC_12_2.5h	67614.125753			cluster_1
UL39	E	2h	2	PC_12	PC_12_2h	67450.980392			cluster_1
UL39	E	4h	4	PC_12	PC_12_4h	46224.326968			cluster_1
UL39	E	6h	6	PC_12	PC_12_6h	0			cluster_1
UL39	E	8h	8	PC_12	PC_12_8h	55911.127367			cluster_1
UL39	E	12h	12	PK_15	PK_15_12h	14928.875563			cluster_1
UL39	E	1h	1	PK_15	PK_15_1h	29191.616766			cluster_1
UL39	E	2h	2	PK_15	PK_15_2h	56675.381632			cluster_1
UL39	E	4h	4	PK_15	PK_15_4h	58591.151032			cluster_1
UL39	E	6h	6	PK_15	PK_15_6h	0			cluster_1
UL39	E	8h	8	PK_15	PK_15_8h	31784.200691			cluster_1
UL40	E	12h	12	C6	C6_12h	40309.718893			cluster_1
UL40	E	1h	1	C6	C6_1h	82191.780822			cluster_1
UL40	E	2h	2	C6	C6_2h	78291.814946			cluster_1
UL40	E	4h	4	C6	C6_4h	60408.394781			cluster_1
UL40	E	6h	6	C6	C6_6h	48759.203708			cluster_1
UL40	E	8h	8	C6	C6_8h	59860.658639			cluster_1
UL40	E	12h	12	NRK	NRK_12h	36905.991514			cluster_1
UL40	E	1h	1	NRK	NRK_1h	39473.68421			cluster_1
UL40	E	2h	2	NRK	NRK_2h	92320.261437			cluster_1
UL40	E	4h	4	NRK	NRK_4h	63191.392637			cluster_1
UL40	E	6h	6	NRK	NRK_6h	32733.034472			cluster_1
UL40	E	8h	8	NRK	NRK_8h	40679.888633			cluster_1
UL40	E	0.5h	0.5	PC_12	PC_12_0.5h	33333.333333			cluster_1
UL40	E	1.5h	1.5	PC_12	PC_12_1.5h	75738.125802			cluster_1
UL40	E	12h	12	PC_12	PC_12_12h	40123.799139			cluster_1
UL40	E	1h	1	PC_12	PC_12_1h	64024.390245			cluster_1
UL40	E	2.5h	2.5	PC_12	PC_12_2.5h	67614.125753			cluster_1
UL40	E	2h	2	PC_12	PC_12_2h	67450.980392			cluster_1
UL40	E	4h	4	PC_12	PC_12_4h	46224.326968			cluster_1
UL40	E	6h	6	PC_12	PC_12_6h	38704.47004			cluster_1
UL40	E	8h	8	PC_12	PC_12_8h	55911.127367			cluster_1
UL40	E	12h	12	PK_15	PK_15_12h	14928.875563			cluster_1
UL40	E	1h	1	PK_15	PK_15_1h	29191.616766			cluster_1
UL40	E	2h	2	PK_15	PK_15_2h	56675.381632			cluster_1
UL40	E	4h	4	PK_15	PK_15_4h	58591.151032			cluster_1
UL40	E	6h	6	PK_15	PK_15_6h	35050.73729			cluster_1
UL40	E	8h	8	PK_15	PK_15_8h	31784.200691			cluster_1
UL41	L	12h	12	C6	C6_12h	38.958352			cluster_8
UL41	L	1h	1	C6	C6_1h	652.315721			cluster_8
UL41	L	2h	2	C6	C6_2h	1016.776818			cluster_8
UL41	L	4h	4	C6	C6_4h	0			cluster_8
UL41	L	6h	6	C6	C6_6h	218.161985			cluster_8
UL41	L	8h	8	C6	C6_8h	170.821285			cluster_8
UL41	L	12h	12	NRK	NRK_12h	239.011857			cluster_8
UL41	L	1h	1	NRK	NRK_1h	0			cluster_8
UL41	L	2h	2	NRK	NRK_2h	1633.986928			cluster_8
UL41	L	4h	4	NRK	NRK_4h	757.69056			cluster_8
UL41	L	6h	6	NRK	NRK_6h	425.104343			cluster_8
UL41	L	8h	8	NRK	NRK_8h	326.539028			cluster_8
UL41	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_8
UL41	L	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_8
UL41	L	12h	12	PC_12	PC_12_12h	100.09983			cluster_8
UL41	L	1h	1	PC_12	PC_12_1h	0			cluster_8
UL41	L	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_8
UL41	L	2h	2	PC_12	PC_12_2h	0			cluster_8
UL41	L	4h	4	PC_12	PC_12_4h	308.84851			cluster_8
UL41	L	6h	6	PC_12	PC_12_6h	294.67157			cluster_8
UL41	L	8h	8	PC_12	PC_12_8h	274.298255			cluster_8
UL41	L	12h	12	PK_15	PK_15_12h	112.699888			cluster_8
UL41	L	1h	1	PK_15	PK_15_1h	0			cluster_8
UL41	L	2h	2	PK_15	PK_15_2h	84.338366			cluster_8
UL41	L	4h	4	PK_15	PK_15_4h	62.37525			cluster_8
UL41	L	6h	6	PK_15	PK_15_6h	166.021865			cluster_8
UL41	L	8h	8	PK_15	PK_15_8h	202.049934			cluster_8
UL42	L	12h	12	C6	C6_12h	9566.710091			cluster_8
UL42	L	1h	1	C6	C6_1h	9132.420091			cluster_8
UL42	L	2h	2	C6	C6_2h	12201.32181			cluster_8
UL42	L	4h	4	C6	C6_4h	15031.196823			cluster_8
UL42	L	6h	6	C6	C6_6h	11508.044721			cluster_8
UL42	L	8h	8	C6	C6_8h	9407.372161			cluster_8
UL42	L	12h	12	NRK	NRK_12h	12518.245993			cluster_8
UL42	L	1h	1	NRK	NRK_1h	18421.052631			cluster_8
UL42	L	2h	2	NRK	NRK_2h	22875.816993			cluster_8
UL42	L	4h	4	NRK	NRK_4h	9243.824824			cluster_8
UL42	L	6h	6	NRK	NRK_6h	7999.690832			cluster_8
UL42	L	8h	8	NRK	NRK_8h	12872.512287			cluster_8
UL42	L	0.5h	0.5	PC_12	PC_12_0.5h	33333.333334			cluster_8
UL42	L	1.5h	1.5	PC_12	PC_12_1.5h	19255.455711			cluster_8
UL42	L	12h	12	PC_12	PC_12_12h	8365.099248			cluster_8
UL42	L	1h	1	PC_12	PC_12_1h	4573.170732			cluster_8
UL42	L	2.5h	2.5	PC_12	PC_12_2.5h	18518.518517			cluster_8
UL42	L	2h	2	PC_12	PC_12_2h	12549.019605			cluster_8
UL42	L	4h	4	PC_12	PC_12_4h	13898.182944			cluster_8
UL42	L	6h	6	PC_12	PC_12_6h	11030.966137			cluster_8
UL42	L	8h	8	PC_12	PC_12_8h	10629.05733			cluster_8
UL42	L	12h	12	PK_15	PK_15_12h	13557.950897			cluster_8
UL42	L	1h	1	PK_15	PK_15_1h	5239.520958			cluster_8
UL42	L	2h	2	PK_15	PK_15_2h	7759.129632			cluster_8
UL42	L	4h	4	PK_15	PK_15_4h	15302.727878			cluster_8
UL42	L	6h	6	PK_15	PK_15_6h	13397.461373			cluster_8
UL42	L	8h	8	PK_15	PK_15_8h	13053.423497			cluster_8
UL43	L	12h	12	C6	C6_12h	6705.706182			cluster_1
UL43	L	1h	1	C6	C6_1h	15003.261579			cluster_1
UL43	L	2h	2	C6	C6_2h	21860.701574			cluster_1
UL43	L	4h	4	C6	C6_4h	9359.047078			cluster_1
UL43	L	6h	6	C6	C6_6h	13526.043089			cluster_1
UL43	L	8h	8	C6	C6_8h	10090.657297			cluster_1
UL43	L	12h	12	NRK	NRK_12h	10418.356111			cluster_1
UL43	L	1h	1	NRK	NRK_1h	52631.578946			cluster_1
UL43	L	2h	2	NRK	NRK_2h	36764.705882			cluster_1
UL43	L	4h	4	NRK	NRK_4h	9546.901046			cluster_1
UL43	L	6h	6	NRK	NRK_6h	7033.544596			cluster_1
UL43	L	8h	8	NRK	NRK_8h	12236.620493			cluster_1
UL43	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_1
UL43	L	1.5h	1.5	PC_12	PC_12_1.5h	33376.123231			cluster_1
UL43	L	12h	12	PC_12	PC_12_12h	7112.498681			cluster_1
UL43	L	1h	1	PC_12	PC_12_1h	17530.487806			cluster_1
UL43	L	2.5h	2.5	PC_12	PC_12_2.5h	24547.803617			cluster_1
UL43	L	2h	2	PC_12	PC_12_2h	23529.411762			cluster_1
UL43	L	4h	4	PC_12	PC_12_4h	15185.051732			cluster_1
UL43	L	6h	6	PC_12	PC_12_6h	12747.748326			cluster_1
UL43	L	8h	8	PC_12	PC_12_8h	11314.802961			cluster_1
UL43	L	12h	12	PK_15	PK_15_12h	6024.040586			cluster_1
UL43	L	1h	1	PK_15	PK_15_1h	4491.017964			cluster_1
UL43	L	2h	2	PK_15	PK_15_2h	24795.479464			cluster_1
UL43	L	4h	4	PK_15	PK_15_4h	18130.405855			cluster_1
UL43	L	6h	6	PK_15	PK_15_6h	11198.929411			cluster_1
UL43	L	8h	8	PK_15	PK_15_8h	11988.29607			cluster_1
UL44	L	12h	12	C6	C6_12h	22532.536311			cluster_5
UL44	L	1h	1	C6	C6_1h	1956.947163			cluster_5
UL44	L	2h	2	C6	C6_2h	9150.991358			cluster_5
UL44	L	4h	4	C6	C6_4h	17016.449234			cluster_5
UL44	L	6h	6	C6	C6_6h	18652.849741			cluster_5
UL44	L	8h	8	C6	C6_8h	13860.927073			cluster_5
UL44	L	12h	12	NRK	NRK_12h	31109.953989			cluster_5
UL44	L	1h	1	NRK	NRK_1h	2631.578947			cluster_5
UL44	L	2h	2	NRK	NRK_2h	1633.986928			cluster_5
UL44	L	4h	4	NRK	NRK_4h	11062.282165			cluster_5
UL44	L	6h	6	NRK	NRK_6h	10473.025197			cluster_5
UL44	L	8h	8	NRK	NRK_8h	19506.410478			cluster_5
UL44	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_5
UL44	L	1.5h	1.5	PC_12	PC_12_1.5h	3851.091142			cluster_5
UL44	L	12h	12	PC_12	PC_12_12h	31066.11729			cluster_5
UL44	L	1h	1	PC_12	PC_12_1h	1524.390244			cluster_5
UL44	L	2.5h	2.5	PC_12	PC_12_2.5h	4737.295434			cluster_5
UL44	L	2h	2	PC_12	PC_12_2h	6274.509802			cluster_5
UL44	L	4h	4	PC_12	PC_12_4h	13331.960673			cluster_5
UL44	L	6h	6	PC_12	PC_12_6h	17654.670543			cluster_5
UL44	L	8h	8	PC_12	PC_12_8h	24252.53726			cluster_5
UL44	L	12h	12	PK_15	PK_15_12h	57070.914476			cluster_5
UL44	L	1h	1	PK_15	PK_15_1h	748.502994			cluster_5
UL44	L	2h	2	PK_15	PK_15_2h	15180.905794			cluster_5
UL44	L	4h	4	PK_15	PK_15_4h	7089.986693			cluster_5
UL44	L	6h	6	PK_15	PK_15_6h	14881.596226			cluster_5
UL44	L	8h	8	PK_15	PK_15_8h	25750.141559			cluster_5
UL26.5	L	12h	12	C6	C6_12h	98438.013612			cluster_3
UL26.5	L	1h	1	C6	C6_1h	70450.097848			cluster_3
UL26.5	L	2h	2	C6	C6_2h	82867.310625			cluster_3
UL26.5	L	4h	4	C6	C6_4h	68349.404422			cluster_3
UL26.5	L	6h	6	C6	C6_6h	64139.623671			cluster_3
UL26.5	L	8h	8	C6	C6_8h	61995.924695			cluster_3
UL26.5	L	12h	12	NRK	NRK_12h	92207.359857			cluster_3
UL26.5	L	1h	1	NRK	NRK_1h	18421.052631			cluster_3
UL26.5	L	2h	2	NRK	NRK_2h	44117.647059			cluster_3
UL26.5	L	4h	4	NRK	NRK_4h	56675.253827			cluster_3
UL26.5	L	6h	6	NRK	NRK_6h	53138.042973			cluster_3
UL26.5	L	8h	8	NRK	NRK_8h	68934.107859			cluster_3
UL26.5	L	0.5h	0.5	PC_12	PC_12_0.5h	50000			cluster_3
UL26.5	L	1.5h	1.5	PC_12	PC_12_1.5h	34659.82028			cluster_3
UL26.5	L	12h	12	PC_12	PC_12_12h	68360.067201			cluster_3
UL26.5	L	1h	1	PC_12	PC_12_1h	36585.365854			cluster_3
UL26.5	L	2.5h	2.5	PC_12	PC_12_2.5h	46080.964684			cluster_3
UL26.5	L	2h	2	PC_12	PC_12_2h	53856.209147			cluster_3
UL26.5	L	4h	4	PC_12	PC_12_4h	58475.317857			cluster_3
UL26.5	L	6h	6	PC_12	PC_12_6h	63008.468606			cluster_3
UL26.5	L	8h	8	PC_12	PC_12_8h	59739.873823			cluster_3
UL26.5	L	12h	12	PK_15	PK_15_12h	82077.93892			cluster_3
UL26.5	L	1h	1	PK_15	PK_15_1h	17964.071856			cluster_3
UL26.5	L	2h	2	PK_15	PK_15_2h	59374.209328			cluster_3
UL26.5	L	4h	4	PK_15	PK_15_4h	51709.081837			cluster_3
UL26.5	L	6h	6	PK_15	PK_15_6h	59586.756487			cluster_3
UL26.5	L	8h	8	PK_15	PK_15_8h	61380.774325			cluster_3
UL26	L	12h	12	C6	C6_12h	98438.013612			cluster_3
UL26	L	1h	1	C6	C6_1h	70450.097848			cluster_3
UL26	L	2h	2	C6	C6_2h	82867.310625			cluster_3
UL26	L	4h	4	C6	C6_4h	68349.404422			cluster_3
UL26	L	6h	6	C6	C6_6h	64139.623671			cluster_3
UL26	L	8h	8	C6	C6_8h	61995.924695			cluster_3
UL26	L	12h	12	NRK	NRK_12h	92207.359857			cluster_3
UL26	L	1h	1	NRK	NRK_1h	18421.052631			cluster_3
UL26	L	2h	2	NRK	NRK_2h	44117.647059			cluster_3
UL26	L	4h	4	NRK	NRK_4h	56675.253827			cluster_3
UL26	L	6h	6	NRK	NRK_6h	53138.042973			cluster_3
UL26	L	8h	8	NRK	NRK_8h	68934.107859			cluster_3
UL26	L	0.5h	0.5	PC_12	PC_12_0.5h	50000			cluster_3
UL26	L	1.5h	1.5	PC_12	PC_12_1.5h	34659.82028			cluster_3
UL26	L	12h	12	PC_12	PC_12_12h	68360.067201			cluster_3
UL26	L	1h	1	PC_12	PC_12_1h	36585.365854			cluster_3
UL26	L	2.5h	2.5	PC_12	PC_12_2.5h	46080.964684			cluster_3
UL26	L	2h	2	PC_12	PC_12_2h	53856.209147			cluster_3
UL26	L	4h	4	PC_12	PC_12_4h	58475.317857			cluster_3
UL26	L	6h	6	PC_12	PC_12_6h	63008.468606			cluster_3
UL26	L	8h	8	PC_12	PC_12_8h	59739.873823			cluster_3
UL26	L	12h	12	PK_15	PK_15_12h	82077.93892			cluster_3
UL26	L	1h	1	PK_15	PK_15_1h	17964.071856			cluster_3
UL26	L	2h	2	PK_15	PK_15_2h	59374.209328			cluster_3
UL26	L	4h	4	PK_15	PK_15_4h	51709.081837			cluster_3
UL26	L	6h	6	PK_15	PK_15_6h	59586.756487			cluster_3
UL26	L	8h	8	PK_15	PK_15_8h	61380.774325			cluster_3
UL25	L	12h	12	C6	C6_12h	0			cluster_3
UL25	L	1h	1	C6	C6_1h	0			cluster_3
UL25	L	2h	2	C6	C6_2h	0			cluster_3
UL25	L	4h	4	C6	C6_4h	0			cluster_3
UL25	L	6h	6	C6	C6_6h	54.540496			cluster_3
UL25	L	8h	8	C6	C6_8h	85.410642			cluster_3
UL25	L	12h	12	NRK	NRK_12h	42.680689			cluster_3
UL25	L	1h	1	NRK	NRK_1h	0			cluster_3
UL25	L	2h	2	NRK	NRK_2h	0			cluster_3
UL25	L	4h	4	NRK	NRK_4h	0			cluster_3
UL25	L	6h	6	NRK	NRK_6h	0			cluster_3
UL25	L	8h	8	NRK	NRK_8h	34.372529			cluster_3
UL25	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_3
UL25	L	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_3
UL25	L	12h	12	PC_12	PC_12_12h	121.743036			cluster_3
UL25	L	1h	1	PC_12	PC_12_1h	0			cluster_3
UL25	L	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_3
UL25	L	2h	2	PC_12	PC_12_2h	0			cluster_3
UL25	L	4h	4	PC_12	PC_12_4h	0			cluster_3
UL25	L	6h	6	PC_12	PC_12_6h	38.435422			cluster_3
UL25	L	8h	8	PC_12	PC_12_8h	0			cluster_3
