gene	Kinetic_class	cluster	C6_12h_1	C6_12h_2	C6_12h_3	C6_1h_1	C6_1h_2	C6_1h_3	C6_2h_1	C6_2h_2	C6_4h_1	C6_4h_2	C6_4h_3	C6_6h_1	C6_6h_2	C6_6h_3	C6_8h_1	C6_8h_2	C6_8h_3	NRK_12h_1	NRK_12h_2	NRK_12h_3	NRK_1h_1	NRK_1h_2	NRK_1h_3	NRK_2h_1	NRK_2h_2	NRK_2h_3	NRK_4h_1	NRK_4h_2	NRK_4h_3	NRK_6h_1	NRK_6h_2	NRK_6h_3	NRK_8h_1	NRK_8h_2	NRK_8h_3	PC-12_0.5h_1	PC-12_0.5h_2	PC-12_1.5h_1	PC-12_1.5h_2	PC-12_1.5h_3	PC-12_12h_1	PC-12_12h_2	PC-12_12h_3	PC-12_1h_1	PC-12_1h_2	PC-12_1h_3	PC-12_2.5h_1	PC-12_2.5h_2	PC-12_2.5h_3	PC-12_2h_1	PC-12_2h_2	PC-12_2h_3	PC-12_4h_1	PC-12_4h_2	PC-12_4h_3	PC-12_6h_1	PC-12_6h_2	PC-12_6h_3	PC-12_8h_1	PC-12_8h_2	PK-15_12h_1	PK-15_12h_2	PK-15_12h_3	PK-15_1h_1	PK-15_1h_2	PK-15_1h_3	PK-15_2h_1	PK-15_2h_2	PK-15_2h_3	PK-15_4h_1	PK-15_4h_2	PK-15_4h_3	PK-15_6h_1	PK-15_6h_2	PK-15_6h_3	PK-15_8h_1	PK-15_8h_2	PK-15_8h_3
UL40	E	cluster_4	0.0246294488328748	0.0294802958160267	0.0228597658939637	0.0795454545454545	0.0818713450292398	0.04	0.0523560209424084	0.0710227272727273	0.0262172284644195	0.0347349177330896	0.062015503875969	0.026027397260274	0.0289940828402367	0.026005547850208	0.0578313253012048	0.0577839786071387	0.0533020940108361	0.00709855272226051	0.0253081706119777	0.0244057148035159	0.3	0	0.0714285714285714	0.0909090909090909	0.191489361702128	0.127906976744186	0.0823529411764706	0.0949612403100775	0.0759075907590759	0.0365990990990991	0.0312334568554791	0.04155672823219	0.03366524419156	0.0335305719921105	0.045812124016659	0.142857142857143	0.125	0.0957446808510638	0.0632911392405063	0.135922330097087	0.0139849713740458	0.0129933076077028	0.0161913646055437	0.074468085106383	0.032258064516129	0.118811881188119	0.102564102564103	0.0789473684210526	0.0994897959183673	0.058252427184466	0.0733590733590734	0.0572207084468665	0.02501078050884	0.0284926470588235	0.0189690721649485	0.017921146953405	0.0191026989134245	0.0187609524791259	0.032105071141919	0.0351394623746524	0.00448444986708252	0.00452061708617701	0.00260570887125429	0.0416666666666667	0.024390243902439	0.0588235294117647	0.0967741935483871	0.125874125874126	0.0332778702163062	0.0636952498457742	0.070891029500301	0.0633195953540652	0.0259599950611187	0.0285958173282117	0.02519975414874	0.022016242332865	0.0186106971877873	0.0246390098556039
UL41	L	cluster_10	0.0029289074287743	0.00471076891905582	0.00596740876750057	0.0170454545454545	0.0350877192982456	0.0266666666666667	0.0157068062827225	0.0142045454545455	0.00936329588014981	0.00548446069469835	0.00387596899224806	0.00821917808219178	0.00562130177514793	0.0100554785020804	0.00843373493975904	0.00837111963725148	0.0118611802606531	0.00447966919365955	0.0050998145521981	0.0044703537016341	0	0	0	0	0	0.0116279069767442	0.00294117647058824	0.00968992248062015	0.0132013201320132	0.00675675675675676	0.00794070937003706	0.0079155672823219	0.00924608819345661	0.011439842209073	0.00601573345673299	0	0	0.0212765957446809	0.0126582278481013	0.0194174757281553	0.00333969465648855	0.00246071248811588	0.00366471215351812	0.0212765957446809	0.0645161290322581	0.0396039603960396	0.0192307692307692	0.0197368421052632	0.00510204081632653	0.00970873786407767	0.00772200772200772	0.00544959128065395	0.00819318671841311	0.00643382352941176	0.00536082474226804	0.00553926360377973	0.00569575885033298	0.00484486135449954	0.00656694636993798	0.00749978933176034	0.00339363773725164	0.00386227479207356	0.00277491074601107	0	0.0487804878048781	0.0294117647058824	0.0225806451612903	0.013986013986014	0.00415973377703827	0.00848241826033313	0.00602046959662854	0.00974147620831772	0.0090443264600568	0.0089628681177977	0.00740226076267337	0.00793270054483775	0.00746647221077328	0.00741626010936119
UL42	L	cluster_4	0.0100071003816455	0.00957349812582312	0.0117512049575396	0	0	0	0.0157068062827225	0.00568181818181818	0.00936329588014981	0.0146252285191956	0.0193798449612403	0.0105022831050228	0.0121301775147929	0.0145631067961165	0.01	0.00895244738983839	0.00644311026504613	0.00523776705720193	0.0104178029889822	0.00939378379194732	0	0.0384615384615385	0	0.0303030303030303	0	0.0348837209302326	0.00588235294117647	0.0116279069767442	0	0.00619369369369369	0.00741132874536792	0.00857519788918206	0.0142247510668563	0.00907297830374753	0.00971772327626099	0	0	0.0531914893617021	0.0379746835443038	0.0194174757281553	0.00611283396946565	0.00525697667915665	0.00573027718550107	0	0	0.0099009900990099	0.0352564102564103	0.00657894736842105	0.0408163265306122	0.00970873786407767	0.0115830115830116	0.0163487738419619	0.0086244070720138	0.0147058823529412	0.0127835051546392	0.0131964809384164	0.0115667718191378	0.0105143799608288	0.00647573878146662	0.00952220443245976	0.0075306437407584	0.0097361510383521	0.00596436608517622	0	0	0	0.0032258064516129	0.013986013986014	0.0116472545757072	0.0143429981492906	0.0120409391932571	0.0153615586361933	0.00947647857760217	0.00966127342567804	0.0106357392907726	0.0113079532604599	0.0096223962461558	0.00776006024688124
UL43	L	cluster_4	0.00190822756723174	0.00265930503495087	0.00403947670415423	0.00568181818181818	0.00584795321637427	0	0.0104712041884817	0.00284090909090909	0	0	0	0.00365296803652968	0.0014792899408284	0.0013869625520111	0.00265060240963856	0.00186024880827811	0.00219651486308391	0.00103376981392143	0.00188174975455438	0.00253722777660314	0	0.0769230769230769	0	0.0151515151515152	0	0	0.00294117647058824	0.00387596899224806	0	0.000563063063063063	0.00264690312334569	0.00197889182058048	0.00379326695116169	0.00118343195266272	0.003701989819528	0.142857142857143	0	0.0106382978723404	0.0253164556962025	0	0.00187857824427481	0.00206923550137017	0.00169909381663113	0	0.032258064516129	0	0.00320512820512821	0.00657894736842105	0.0153061224489796	0.00323624595469256	0.00772200772200772	0.00817438692098093	0.00344976282880552	0.00183823529411765	0.00412371134020619	0.00391006842619746	0.00297932001402033	0.00340171116379755	0.00282743524261219	0.00632004718968568	0.00113121257908388	0.00169706013591111	0.000642967124075735	0	0	0	0.00645161290322581	0.0104895104895105	0.00415973377703827	0.00462677359654534	0.00526791089704997	0.00562008242787561	0.00293246079762934	0.00345322624451946	0.00213783704337137	0.00375218449097077	0.00382042420975873	0.00221014374120035
UL44	L	cluster_6	0.00936362829502086	0.00830716239489414	0.0116134955244434	0	0	0	0	0	0.00561797752808989	0.00731261425959781	0.0116279069767442	0.00639269406392694	0.0109467455621302	0.00381414701803051	0.00409638554216868	0.00360423206603883	0.00410016107775663	0.00261888352860097	0.0128177157194284	0.0112060893466638	0	0	0	0	0	0	0	0	0.0033003300330033	0.00225225225225225	0.00317628374801482	0.00329815303430079	0.00758653390232338	0.00236686390532544	0.00740397963905599	0	0	0	0	0	0.0061724713740458	0.0090971795015193	0.00632995735607676	0.0106382978723404	0	0	0	0	0.00510204081632653	0	0	0	0.00215610176800345	0.00275735294117647	0.0045360824742268	0.00814597588791137	0.0066596565019278	0.00566951860632925	0.00282743524261219	0.0135670346338586	0.0205719087596254	0.0351920530770187	0.011691849545693	0	0	0	0	0	0.0124792013311148	0.00231338679827267	0.000602046959662854	0.00168602472836268	0.00416718113347327	0.00395763007798859	0.00363432297373133	0.0123016824863791	0.0112393392726927	0.00672865983432108
UL26.5	L	cluster_4	0.0970977190023964	0.095684327828994	0.096993344044067	0.119318181818182	0.0935672514619883	0.106666666666667	0.162303664921466	0.0710227272727273	0.0674157303370787	0.0658135283363803	0.0426356589147287	0.0561643835616438	0.0553254437869822	0.0527045769764216	0.0636144578313253	0.0525520288338565	0.0575486894127984	0.0601654031702274	0.068315697610996	0.0594134171021234	0.1	0	0.0714285714285714	0.0606060606060606	0	0.0697674418604651	0.0441176470588235	0.0697674418604651	0.0462046204620462	0.0326576576576577	0.0412916887241927	0.0382585751978892	0.0715979137031769	0.0654832347140039	0.0768162887552059	0.285714285714286	0.25	0.0425531914893617	0.0253164556962025	0.0776699029126214	0.0392414122137405	0.0351770035232929	0.0356809701492537	0.0319148936170213	0.0967741935483871	0.0099009900990099	0.0512820512820513	0.0526315789473684	0.0637755102040816	0.0453074433656958	0.0656370656370656	0.0708446866485014	0.0405347132384649	0.0303308823529412	0.0350515463917526	0.0384490061909417	0.0354013319313004	0.0385527265230389	0.0280919372491791	0.0508131794050729	0.0417983047971493	0.0632228049770678	0.0358877176359114	0	0.024390243902439	0.0294117647058824	0.0774193548387097	0.0594405594405594	0.0391014975041597	0.0339296730413325	0.0352197471402769	0.049082053203447	0.0406840350660575	0.0462887517945136	0.0260014430400043	0.0511941883973546	0.0412954567071431	0.0408631020595265
UL26	L	cluster_1	0.0107393272388391	0.0102826461351434	0.0123479458342896	0	0.00584795321637427	0	0.00523560209424084	0.00284090909090909	0.0112359550561798	0.0036563071297989	0.00387596899224806	0.00639269406392694	0.00739644970414201	0.00693481276005548	0.00409638554216868	0.00453435647017789	0.00424659540196222	0.00323914541695383	0.00709065124904549	0.00685655601534419	0	0	0	0	0	0	0.00588235294117647	0.00193798449612403	0.0066006600660066	0.00394144144144144	0.00317628374801482	0.00593667546174143	0.00521574205784732	0.00394477317554241	0.003239241092087	0	0	0	0	0	0.00387643129770992	0.00415711276401394	0.00476412579957356	0.0106382978723404	0	0	0.00320512820512821	0	0	0.00323624595469256	0.00386100386100386	0.00272479564032698	0.00948684777921518	0.00551470588235294	0.00907216494845361	0.00879765395894428	0.00595864002804066	0.00773116173590352	0.00355709595038307	0.00707845285244797	0.00441172905842713	0.0079878865017885	0.00402700461921118	0	0	0	0.0032258064516129	0	0.00249584026622296	0.00277606415792721	0.00346177001806141	0.00318471337579618	0.00395110507470058	0.00477243627051566	0.00269901926725635	0.00704177089401364	0.00477156716654513	0.0037490586424806
UL25	L	cluster_6	2.21886926422295e-05	7.5980143855739e-05	4.5903144365389e-05	0	0	0	0	0	0	0	0	0	0	0.000346740638002774	0	0	0.000146434324205594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.96374045801527e-05	1.86417612736051e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168534591724952	1.61601797011983e-05	1.46298287578544e-05	2.53802812135158e-05	0	0	0	0	0	0	0	0	0	0	0	0	5.13997875475448e-05	1.58523826131067e-05	1.63714351200026e-05
UL24	L	cluster_8	0.00190822756723174	0.00129166244554756	0.00201973835207712	0	0	0	0	0	0	0.00182815356489945	0	0.00045662100456621	0.000591715976331361	0.000346740638002774	0.00036144578313253	0.000465062202069527	0.000585737296822375	0.000689179875947622	0.000409076033598778	0.0010269731476727	0	0	0	0	0	0	0	0	0	0.000563063063063063	0	0	0.000237079184447606	0	0.000462748727441	0	0	0	0	0	0.000924379770992366	0.000988013347501072	0.00113272921108742	0	0	0	0	0	0	0	0	0	0.00129366106080207	0.000459558823529412	0	0.000488758553274682	0.000525762355415352	0.000824657251829708	0.000364830353885443	0.000926940254487234	0.000355523953426362	0.000336486061430651	0.000346863843251383	0	0	0	0	0	0	0.000462677359654534	0.00045153521974714	0.00243536905207943	0.00111124830225954	0.00147441120552516	0.0005077362978007	0.00106226227598259	0.000776766748042231	0.000900428931600144
UL23	L	cluster_4	0.00339486997426112	0.00554655050146895	0.00647234335551985	0.0454545454545455	0.0350877192982456	0.0666666666666667	0.115183246073298	0.0568181818181818	0.0187265917602996	0.0164533820840951	0.0193798449612403	0.0219178082191781	0.0171597633136095	0.0201109570041609	0.0108433734939759	0.0110452272991513	0.0117147459364475	0.0104066161268091	0.0111268681138868	0.00927296342163289	0.05	0.115384615384615	0.142857142857143	0.0303030303030303	0.0425531914893617	0.0930232558139535	0.0147058823529412	0.0271317829457364	0.0132013201320132	0.0118243243243243	0.0111169931180519	0.00923482849604222	0.0201517306780465	0.0209072978303748	0.024525682554373	0	0	0.0957446808510638	0.10126582278481	0.0679611650485437	0.00274332061068702	0.00212516078519098	0.0031316631130064	0.0425531914893617	0.0645161290322581	0.0396039603960396	0.0320512820512821	0.0592105263157895	0.0459183673469388	0.0355987055016181	0.0308880308880309	0.0408719346049046	0.00905562742561449	0.00643382352941176	0.00824742268041237	0.00993809058325187	0.00911321416053277	0.00773116173590352	0.00747902225465159	0.00851099688211005	0.00138169536445245	0.00155807676271149	0.00127747415441363	0	0.024390243902439	0	0.0258064516129032	0.0244755244755245	0.0249584026622296	0.0245219000616903	0.0224262492474413	0.0155488947171225	0.00765526608223238	0.00776005897644822	0.0098340503995083	0.00589384230545181	0.00594464347991503	0.0055990308110409
UL22	L	cluster_1	0.00155320848495607	0.00233005774490933	0.00298370438375029	0	0	0	0.00523560209424084	0.00284090909090909	0.00374531835205993	0.0036563071297989	0	0.00228310502283105	0.00207100591715976	0.00416088765603329	0.00156626506024096	0.000930124404139054	0.00190364621467272	0.000482425913163336	0.000981782480637068	0.00135922916603739	0	0	0	0	0	0	0.00588235294117647	0.00387596899224806	0.0033003300330033	0.000563063063063063	0.00264690312334569	0.00131926121372032	0.000711237553342817	0	0.000462748727441	0	0	0	0	0	0.00169966603053435	0.00164047499207725	0.00159914712153518	0	0	0	0	0	0	0.00647249190938511	0	0.00272479564032698	0.0043122035360069	0.000919117647058824	0.00371134020618557	0.00244379276637341	0.0011391517700666	0.00278321822492527	0.00200656694636994	0.0027808207634617	0.00101001123132489	0.00136788898885939	0.000803708905094669	0	0	0	0.00645161290322581	0	0.00499168053244592	0.000925354719309068	0.000903070439494281	0.000936680404645935	0.000987776268675145	0.00135801032087844	0.00189733037599209	0.00260425590240894	0.00193399067879902	0.00130971480960021
CTO-S	L	cluster_1	0.0930149995562262	0.0977104649984804	0.0498967179251779	0.0170454545454545	0.0233918128654971	0.0266666666666667	0.031413612565445	0.105113636363636	0.117977528089888	0.124314442413163	0.135658914728682	0.228310502283105	0.187573964497041	0.221567267683773	0.187831325301205	0.259969770956865	0.261385268706985	0.356788421778084	0.205983418784771	0.269399220708612	0	0.0769230769230769	0	0	0.0212765957446809	0.0348837209302326	0.0852941176470588	0.0697674418604651	0.102310231023102	0.171734234234234	0.168872419269455	0.177440633245383	0.18018018018018	0.188560157790927	0.127718648773716	0	0	0.0212765957446809	0.0632911392405063	0.029126213592233	0.395276717557252	0.409615420464926	0.383495469083156	0.074468085106383	0.0161290322580645	0.0198019801980198	0.128205128205128	0.118421052631579	0.0969387755102041	0.0355987055016181	0.0463320463320463	0.0626702997275204	0.276412246658042	0.223805147058824	0.201649484536082	0.228413163897035	0.301174202593761	0.248840325739614	0.395476103611821	0.225415016432123	0.439346805536478	0.31760626741864	0.480846347777533	0.0208333333333333	0	0.117647058823529	0.0032258064516129	0.0104895104895105	0.391014975041597	0.236119679210364	0.258729680915111	0.105470213563132	0.317600938387455	0.247080277810111	0.463082226557281	0.228026590823425	0.322500871881044	0.346845224452375
CTO-M	L	cluster_6	0.000532528623413509	0.000405227433897275	0.000275418866192334	0	0	0	0	0	0	0	0.00387596899224806	0	0.00029585798816568	0.000693481276005548	0.00036144578313253	0.000581327752586909	0.000585737296822375	0.000137835975189524	0.000654521653758045	0.000755127314465219	0	0	0	0	0	0	0	0	0	0	0	0	0.000474158368895211	0.000788954635108481	0.000462748727441	0	0	0	0	0	0.000864742366412214	0.000950729824953862	0.000599680170575693	0	0	0	0	0	0	0	0	0	0	0.000459558823529412	0	0	0.000175254118471784	0.000206164312957427	9.12075884713608e-05	0.00058987107103733	0.000670647457599729	0.000768066009787356	0.000507605624270317	0	0	0	0	0	0	0	0	0	0.000216076058772688	0.000232801769293447	0.000133614815210711	0.000462598087927903	0.000523128626232523	0.000327428702400052
UL21	L	cluster_1	0.00386083251974794	0.00382433390740553	0.00431489557034657	0.0113636363636364	0.0116959064327485	0	0	0.00568181818181818	0.00749063670411985	0.0036563071297989	0.0116279069767442	0.00547945205479452	0.00621301775147929	0.00346740638002774	0.00373493975903614	0.00197651435879549	0.00424659540196222	0.000895933838731909	0.00193629322570088	0.00184251064729513	0	0	0	0	0	0	0.00588235294117647	0.00193798449612403	0.0066006600660066	0.00281531531531532	0.0042350449973531	0.000659630606860158	0.00142247510668563	0.0019723865877712	0.002776492364646	0	0	0	0	0.00970873786407767	0.00283277671755725	0.00208787726264377	0.00243203624733476	0.0212765957446809	0	0	0.00641025641025641	0.00657894736842105	0	0	0.00772200772200772	0.0136239782016349	0.00474342388960759	0.00643382352941177	0.00288659793814433	0.003584229390681	0.00385559060637925	0.00484486135449954	0.00300985041955491	0.00337069183449903	0.00154329716146444	0.00135325916010153	0.00166663846635421	0	0	0	0	0	0.00415973377703827	0.00185070943861814	0.00180614087898856	0.0014986886474335	0.00231510062970737	0.0019788150389943	0.00307314074984634	0.00221019086454443	0.00202910497447766	0.00178448642808029
UL20	L	cluster_7	0.000554717316055738	0.000658494580083072	0.000642644021115446	0	0	0	0.00523560209424084	0.00284090909090909	0.00187265917602996	0	0	0	0.000591715976331361	0.000346740638002774	0	0.000232531101034763	0	0	0.000163630413439511	0.000332256018364696	0	0	0	0.0151515151515152	0	0	0	0	0	0	0.00105876124933827	0	0.000474158368895211	0.000394477317554241	0.000925497454881999	0	0	0	0	0	0.00032800572519084	0.000615178122028969	0.000366471215351812	0	0.0161290322580645	0	0	0	0	0.00647249190938511	0	0.00272479564032698	0	0	0.000412371134020619	0.000488758553274682	0.00043813529617946	0.000309246469436141	0.000273622765414082	0.00126400943793714	0.000363604043276961	0.00041695011959885	0.00018612206223245	0	0	0	0.00645161290322581	0	0	0.000616903146206046	0.000752558699578567	0.00131135256650431	0.00108038029386344	0.000582004423233617	0.0005077362978007	0.000942329438371655	0.000856028661107765	0.000507514488720081
UL19	L	cluster_10	0.00692287210437561	0.00590112450612906	0.00867569428505853	0	0	0	0	0.00852272727272727	0.00561797752808989	0.00182815356489945	0	0.00547945205479452	0.0029585798816568	0.00762829403606103	0.00253012048192771	0.0025578421113824	0.00248938351149509	0.000137835975189524	0.00231809752372641	0.00323194490591114	0.05	0	0	0	0.0212765957446809	0	0.00294117647058824	0	0.0033003300330033	0.00112612612612613	0.00105876124933827	0.00197889182058048	0.00213371266002845	0.00276134122287968	0.000462748727441	0	0	0	0	0	0.00354842557251908	0.00389612810618347	0.00333155650319829	0	0	0	0	0	0	0.00323624595469256	0	0.00544959128065395	0.00388098318240621	0.00367647058823529	0.00247422680412371	0.00391006842619746	0.0021906764808973	0.0038140397897124	0.00218898212331266	0.00690991826072301	0.00606814747779995	0.00804640581681992	0.00214886380941101	0	0.024390243902439	0	0.0032258064516129	0.0034965034965035	0.00332778702163062	0.00246761258482418	0.00105358217940999	0.00243536905207943	0.00212989257933078	0.0026384200519924	0.0030464177868042	0.00870369735805092	0.00507276243619416	0.0024884581382404
UL18	L	cluster_1	0.073666459572202	0.0788673893222571	0.071149873766353	0.0340909090909091	0.0526315789473684	0.0133333333333333	0.0366492146596859	0.0710227272727273	0.0543071161048689	0.0530164533820841	0.0503875968992248	0.0465753424657534	0.0443786982248521	0.0416088765603329	0.0507228915662651	0.047203813510057	0.0445160345585005	0.0681598897312199	0.0620159266935748	0.0501102485879119	0	0.0384615384615385	0.0714285714285714	0.0303030303030303	0.0212765957446809	0.0232558139534884	0.0411764705882353	0.0329457364341085	0.0429042904290429	0.0349099099099099	0.0476442562202223	0.0369393139841689	0.0445708866761498	0.0437869822485207	0.053678852383156	0.142857142857143	0	0.0425531914893617	0.0253164556962025	0.0485436893203884	0.0437142175572519	0.0405271890088176	0.0536713752665245	0.0425531914893617	0	0.0297029702970297	0.0384615384615385	0.0263157894736842	0.038265306122449	0.0258899676375405	0.0386100386100386	0.0408719346049046	0.0452781371280724	0.0422794117647059	0.0564948453608248	0.0518084066471163	0.0474062390466176	0.0491701886403464	0.0349325063845312	0.0383416196174265	0.037653218703792	0.0473348109460379	0.046234412277288	0	0	0	0.0032258064516129	0.00699300699300699	0.0316139767054908	0.033466995681678	0.0340156532209512	0.0397152491569876	0.0399432028645512	0.0442711364606371	0.0259747200769621	0.0394407703114827	0.0287562220601756	0.0328574702858453
UL15	L	cluster_7	0.000532528623413509	0.000430554148515855	0.000734450309846224	0	0	0	0	0	0	0	0	0.00045662100456621	0.00029585798816568	0	0.00036144578313253	0.000581327752586909	0.000146434324205594	0	0.000490891240318534	0.000453076388679131	0	0	0	0	0	0	0	0	0	0.000563063063063063	0	0	0.000237079184447606	0	0.000462748727441	0	0	0.0106382978723404	0	0	0.000268368320610687	0.000130492328915236	0.000299840085287847	0	0	0	0	0	0	0	0	0	0	0.000459558823529412	0.00164948453608247	0.000814597588791137	0.000262881177707676	0.000618492938872281	0.000273622765414082	0.00058987107103733	0.000105041168057789	0.000146298287578544	6.76807499027089e-05	0	0	0	0.0032258064516129	0	0	0.000616903146206046	0.000301023479831427	0.000562008242787561	0.000246944067168786	0.00034920265394017	0.000160337778252853	0.000702463763149779	0.000380457182714562	0.000360171572640058
UL17	L	cluster_1	0.00161977456288275	0.0012410090163104	0.00156070690842323	0	0	0	0	0	0	0.00182815356489945	0.00387596899224806	0.00045662100456621	0.000591715976331361	0.00104022191400832	0.00072289156626506	0.000581327752586909	0.000878605945233563	0.000206753962784287	0.000299989091305771	0.000211435648050261	0	0	0	0	0	0	0	0	0	0	0.000529380624669137	0.000659630606860158	0.000237079184447606	0	0.000462748727441	0	0	0	0	0	0.000715648854961832	0.000503327554387339	0.000832889125799574	0	0	0	0	0	0	0	0	0	0	0.000459558823529412	0.00123711340206186	0.00065167807103291	0.00122677882930249	0.000618492938872281	0.000547245530828165	0.000926940254487234	0.000484805391035948	0.000380375547704214	0.000634507030337896	0	0	0	0	0	0	0.000462677359654534	0.000301023479831427	0.000187336080929187	0.000524756142733671	0.000814806192527063	0.000561182223884984	0.00089092965082411	0.000871881043720871	0.000638485969680102
UL16	L	cluster_4	0.0207020502352001	0.0220848951474015	0.0228138627495984	0.0227272727272727	0	0.0266666666666667	0.031413612565445	0.0198863636363636	0.00936329588014981	0.0182815356489945	0.0193798449612403	0.0187214611872146	0.0236686390532544	0.0266990291262136	0.0278313253012048	0.0208115335426113	0.0221115829550447	0.019710544452102	0.0175629977091742	0.0159180837889268	0	0.0384615384615385	0.0714285714285714	0.0454545454545455	0.0212765957446809	0	0.0176470588235294	0.0174418604651163	0.0198019801980198	0.0112612612612613	0.0132345156167284	0.016490765171504	0.0244191559981034	0.0264299802761341	0.019435446552522	0	0	0.0212765957446809	0.0379746835443038	0.00970873786407767	0.0103470896946565	0.00917174654661372	0.0140591684434968	0.0319148936170213	0	0.0297029702970297	0.016025641025641	0.0131578947368421	0.0153061224489796	0.00647249190938511	0.0115830115830116	0.00544959128065395	0.0215610176800345	0.0174632352941176	0.022680412371134	0.0148256761159987	0.0161233788994041	0.0164931450365942	0.01340751550529	0.0111232830538468	0.0125887799872335	0.0143884365833498	0.0250672577452158	0	0	0	0.00645161290322581	0.0034965034965035	0.0133111480865225	0.0368599629858112	0.032059000602047	0.0284750843012364	0.024169650574145	0.0279362123152136	0.013922663744956	0.0149744714388514	0.0122538917599315	0.0155528633640025
UL14	L	cluster_7	0.00170852933345167	0.0016209097355891	0.0033509295386734	0.00568181818181818	0.0116959064327485	0.0133333333333333	0	0	0	0	0	0.00273972602739726	0.000887573964497041	0.00450762829403606	0.00265060240963855	0.00116265550517382	0.00146434324205594	0.000137835975189524	0.000463619504745282	0.000543691666414958	0	0	0	0	0	0	0.00294117647058824	0.00193798449612403	0	0.000563063063063063	0.00105876124933827	0.000659630606860158	0.00331910858226648	0.000788954635108481	0.001388246182323	0	0	0	0	0	0.000596374045801527	0.000335551702924892	0.000699626865671642	0	0	0	0	0	0	0	0.00772200772200772	0.00817438692098093	0.00129366106080207	0.000459558823529412	0.00206185567010309	0.00130335614206582	0.0010515247108307	0.00103082156478714	0.000273622765414082	0.000926940254487234	0.000258562875219172	0.000212132516988889	0.000211502343445965	0	0	0	0.00645161290322581	0	0	0.00169648365206663	0.00120409391932571	0.000936680404645935	0.00101864427707124	0.00100880766693827	0.0012025333368964	0.00123359490114108	0.000649947687137377	0.00068760027504011
UL13	L	cluster_2	0.000221886926422295	0.000151960287711478	0.000780353454211614	0	0	0	0.00523560209424084	0	0	0	0	0.00228310502283105	0	0.000693481276005548	0.000481927710843373	0	0.000732171621027969	6.89179875947622e-05	0.000136358677866259	3.02050925786088e-05	0	0	0	0	0.0212765957446809	0	0	0.00193798449612403	0	0	0	0	0.00142247510668563	0.00157790927021696	0.000462748727441	0	0	0.0106382978723404	0	0	8.9456106870229e-05	5.59252838208154e-05	3.33155650319829e-05	0	0	0	0	0.00657894736842105	0.00255102040816327	0.00323624595469256	0	0.00544959128065395	0.00043122035360069	0.000919117647058824	0	0.000488758553274682	0.000350508236943568	0.000309246469436141	9.12075884713608e-05	0.000168534591724952	8.08008985059914e-06	7.31491437892719e-06	0	0	0	0	0.0032258064516129	0.00699300699300699	0.000831946755407654	0.000154225786551511	0.000301023479831427	0.000936680404645935	0.00018520805037659	0.000155201179528964	0.000293952593463563	0.000274132200253572	0.000142671443517961	0.000196457221440031
UL12	L	cluster_2	0.0021079258010118	0.00314051261270388	0.00495753959146202	0.00568181818181818	0.0116959064327485	0.0133333333333333	0.0104712041884817	0.00568181818181818	0.00561797752808989	0.00182815356489945	0.00387596899224806	0.0105022831050228	0.00562130177514793	0.00589459084604716	0.00409638554216868	0.00244157656086502	0.00424659540196222	0.000758097863542385	0.000518162975891786	0.0010269731476727	0	0	0	0	0	0	0.00294117647058824	0.00387596899224806	0	0.00112612612612613	0.00211752249867655	0.00131926121372032	0.00142247510668563	0.00157790927021696	0.000925497454881999	0	0	0.0106382978723404	0	0.00970873786407767	0.000536736641221374	0.000316909941651287	0.00056636460554371	0	0.0161290322580645	0.0198019801980198	0	0	0	0.00970873786407767	0.00386100386100386	0.00272479564032698	0.00086244070720138	0.000919117647058824	0.00123711340206186	0.000814597588791137	0.0010515247108307	0.00113390372126585	0.000912075884713608	0.000758405662762282	0.000153521707161384	0.000153613201957471	0.000219962437183804	0	0	0	0	0.00699300699300699	0.000831946755407654	0.00215916101172116	0.00195665261890427	0.000936680404645935	0.000586492159525867	0.000426803243704652	0.000908580743432832	0.000805263338244869	0.000523128626232523	0.000589371664320094
UL11	L	cluster_4	0.0295775272920919	0.0291763752406038	0.0230433784714253	0.00568181818181818	0.0233918128654971	0.0133333333333333	0.0418848167539267	0.0284090909090909	0.0205992509363296	0.0146252285191956	0.0193798449612403	0.0232876712328767	0.0245562130177515	0.0308599167822469	0.034578313253012	0.0381351005697012	0.0379264899692488	0.0636802205375603	0.0388349514563107	0.034433805539614	0.1	0	0	0.0454545454545455	0.0425531914893617	0.0465116279069768	0.05	0.0329457364341085	0.0528052805280528	0.0343468468468469	0.0312334568554791	0.0369393139841689	0.0329540066382172	0.0252465483234714	0.04164738546969	0	0.125	0.0531914893617021	0.0632911392405063	0.058252427184466	0.0228411259541985	0.021102473761721	0.0200226545842217	0.0638297872340426	0.032258064516129	0.0297029702970297	0.0448717948717949	0.0592105263157895	0.0433673469387755	0.0420711974110032	0.0115830115830116	0.0408719346049046	0.0103492884864166	0.0124080882352941	0.0115463917525773	0.010752688172043	0.0115667718191378	0.0120606123080095	0.0231667274717257	0.032948512682228	0.0225111303237692	0.0223178037701069	0.0152366288218473	0.0833333333333333	0.024390243902439	0.0294117647058824	0.0258064516129032	0.0174825174825175	0.0274542429284526	0.0417951881554596	0.0350692354003612	0.0303484451105283	0.0249413507840474	0.0226593722112288	0.0245316800726865	0.0263166912243429	0.0319584033480232	0.0287318686356046
