gene	Kinetic_class	hpi	Time	cell_line	group	mean	sd	varcoeff	cluster
UL47	L	12h	12	PC-12	PC-12_dcDNA_12h	0.000747717572069402	0.000153150588113438	0.20482411251828	cluster_6
UL47	L	12h	12	PK-15	PK-15_dcDNA_12h	0.000838176909765337	0.000285301772170905	0.340383717144846	cluster_6
UL47	L	1h	1	C6	C6_dcDNA_1h	0	0		cluster_6
UL47	L	1h	1	NRK	NRK_dcDNA_1h	0	0		cluster_6
UL47	L	1h	1	PC-12	PC-12_dcDNA_1h	0	0		cluster_6
UL47	L	1h	1	PK-15	PK-15_dcDNA_1h	0	0		cluster_6
UL47	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0	0		cluster_6
UL47	L	2h	2	C6	C6_dcDNA_2h	0	0		cluster_6
UL47	L	2h	2	NRK	NRK_dcDNA_2h	0	0		cluster_6
UL47	L	2h	2	PC-12	PC-12_dcDNA_2h	0	0		cluster_6
UL47	L	2h	2	PK-15	PK-15_dcDNA_2h	0	0		cluster_6
UL47	L	4h	4	C6	C6_dcDNA_4h	0	0		cluster_6
UL47	L	4h	4	NRK	NRK_dcDNA_4h	0	0		cluster_6
UL47	L	4h	4	PC-12	PC-12_dcDNA_4h	0	0		cluster_6
UL47	L	4h	4	PK-15	PK-15_dcDNA_4h	6.2445360309729e-05	0.000108158536753396	1.73205080756888	cluster_6
UL47	L	6h	6	C6	C6_dcDNA_6h	0	0		cluster_6
UL47	L	6h	6	NRK	NRK_dcDNA_6h	0.000219876868953386	0.000380837908436429	1.73205080756888	cluster_6
UL47	L	6h	6	PC-12	PC-12_dcDNA_6h	0.000475616511534963	5.78475383479232e-05	0.121626430001833	cluster_6
UL47	L	6h	6	PK-15	PK-15_dcDNA_6h	0.000503629639801634	0.000180621988986221	0.358640506260439	cluster_6
UL47	L	8h	8	C6	C6_dcDNA_8h	0.000235342019163738	0.000232582064507611	0.988272580196543	cluster_6
UL47	L	8h	8	NRK	NRK_dcDNA_8h	0.000395131974079343	0.00068438865480041	1.73205080756888	cluster_6
UL47	L	8h	8	PC-12	PC-12_dcDNA_8h	0.000344009476058788	0.000228528849412116	0.664309751086806	cluster_6
UL47	L	8h	8	PK-15	PK-15_dcDNA_8h	0.000714259265897786	0.000117790474796986	0.164912771063501	cluster_6
UL46	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	0	0		cluster_4
UL46	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	0.0113116078642607	0.0107020288102912	0.946110308871692	cluster_4
UL46	L	12h	12	C6	C6_dcDNA_12h	0.0283676160048878	0.010019459479035	0.353200617115962	cluster_4
UL46	L	12h	12	NRK	NRK_dcDNA_12h	0.00650902401981315	0.00277247429661428	0.425943165699651	cluster_4
UL46	L	12h	12	PC-12	PC-12_dcDNA_12h	0.00691187945036506	0.000322194284030367	0.0466145693575934	cluster_4
UL46	L	12h	12	PK-15	PK-15_dcDNA_12h	0.00814443484340517	0.000432632514390241	0.0531200166381782	cluster_4
UL46	L	1h	1	C6	C6_dcDNA_1h	0.0263219918483076	0.0147890307686669	0.561850746474484	cluster_4
UL46	L	1h	1	NRK	NRK_dcDNA_1h	0.0423076923076923	0.0390341983272778	0.922626505917475	cluster_4
UL46	L	1h	1	PC-12	PC-12_dcDNA_1h	0.00709219858156028	0.0122840482806303	1.73205080756888	cluster_4
UL46	L	1h	1	PK-15	PK-15_dcDNA_1h	0	0		cluster_4
UL46	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0.00389366272824919	0.00345192269929711	0.886548974633272	cluster_4
UL46	L	2h	2	C6	C6_dcDNA_2h	0.00710227272727273	0.0100441304145816	1.4142135623731	cluster_4
UL46	L	2h	2	NRK	NRK_dcDNA_2h	0.00387596899224806	0.00671337522313518	1.73205080756888	cluster_4
UL46	L	2h	2	PC-12	PC-12_dcDNA_2h	0.0118468285183451	0.00474244181627135	0.400313198500978	cluster_4
UL46	L	2h	2	PK-15	PK-15_dcDNA_2h	0.0181878486854065	0.0125102225103577	0.687834098839608	cluster_4
UL46	L	4h	4	C6	C6_dcDNA_4h	0.0235988017401614	0.0104742473388192	0.4438465755231	cluster_4
UL46	L	4h	4	NRK	NRK_dcDNA_4h	0.0112175855068407	0.00221755173086701	0.197685297742077	cluster_4
UL46	L	4h	4	PC-12	PC-12_dcDNA_4h	0.0195579349328409	0.00679560132635282	0.347460064147259	cluster_4
UL46	L	4h	4	PK-15	PK-15_dcDNA_4h	0.0122331877583694	0.00269144161020058	0.220011469075933	cluster_4
UL46	L	6h	6	C6	C6_dcDNA_6h	0.0283968537648958	0.00697520087869884	0.245632876671767	cluster_4
UL46	L	6h	6	NRK	NRK_dcDNA_6h	0.00867074458619943	0.00243836061889639	0.281216981385583	cluster_4
UL46	L	6h	6	PC-12	PC-12_dcDNA_6h	0.0185875662843367	0.00203254016656798	0.109349450889692	cluster_4
UL46	L	6h	6	PK-15	PK-15_dcDNA_6h	0.0107549788624715	0.00103575597465819	0.0963047894284908	cluster_4
UL46	L	8h	8	C6	C6_dcDNA_8h	0.0159078102303489	0.00544299977347322	0.342158958062568	cluster_4
UL46	L	8h	8	NRK	NRK_dcDNA_8h	0.0113565456810731	0.00177681852515539	0.156457656672544	cluster_4
UL46	L	8h	8	PC-12	PC-12_dcDNA_8h	0.00745172607613503	0.0029280985721144	0.392942325334791	cluster_4
UL46	L	8h	8	PK-15	PK-15_dcDNA_8h	0.0107867768354438	0.00422131127939733	0.391341300908971	cluster_4
UL27	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	0	0		cluster_6
UL27	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	0.00709219858156028	0.0122840482806303	1.73205080756888	cluster_6
UL27	L	12h	12	C6	C6_dcDNA_12h	0.00883537476408736	0.00213117203411536	0.241209013881087	cluster_6
UL27	L	12h	12	NRK	NRK_dcDNA_12h	0.0055673750978057	0.00340764840792599	0.612074514122295	cluster_6
UL27	L	12h	12	PC-12	PC-12_dcDNA_12h	0.00861848995768327	0.00278330144984888	0.322945372508975	cluster_6
UL27	L	12h	12	PK-15	PK-15_dcDNA_12h	0.0110521443782305	0.00796988807589604	0.721116898508347	cluster_6
UL27	L	1h	1	C6	C6_dcDNA_1h	0.018580099237994	0.0112896150292132	0.607618661483107	cluster_6
UL27	L	1h	1	NRK	NRK_dcDNA_1h	0.0238095238095238	0.0412393049421161	1.73205080756888	cluster_6
UL27	L	1h	1	PC-12	PC-12_dcDNA_1h	0.00892244337680165	0.00820027669550345	0.919061780411425	cluster_6
UL27	L	1h	1	PK-15	PK-15_dcDNA_1h	0	0		cluster_6
UL27	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0.00304332259219477	0.00331698782020905	1.08992317433458	cluster_6
UL27	L	2h	2	C6	C6_dcDNA_2h	0.00545871013802951	0.00031552242140047	0.0578016442386823	cluster_6
UL27	L	2h	2	NRK	NRK_dcDNA_2h	0.0178529480855062	0.0158575417728331	0.888230991144088	cluster_6
UL27	L	2h	2	PC-12	PC-12_dcDNA_2h	0.00853504416902211	0.00104131138583797	0.122004217578323	cluster_6
UL27	L	2h	2	PK-15	PK-15_dcDNA_2h	0.00964193697272974	0.00682926626217344	0.708287793364407	cluster_6
UL27	L	4h	4	C6	C6_dcDNA_4h	0.0186495495485454	0.00698344020054897	0.374456239941391	cluster_6
UL27	L	4h	4	NRK	NRK_dcDNA_4h	0.00499887882085062	0.00147138390972893	0.294342784144256	cluster_6
UL27	L	4h	4	PC-12	PC-12_dcDNA_4h	0.0103779717059912	0.0019323320639342	0.186195541737569	cluster_6
UL27	L	4h	4	PK-15	PK-15_dcDNA_4h	0.00389621702844668	0.000690485242003645	0.177219399474501	cluster_6
UL27	L	6h	6	C6	C6_dcDNA_6h	0.0172155463571057	0.00261051517669609	0.151637079796693	cluster_6
UL27	L	6h	6	NRK	NRK_dcDNA_6h	0.00627850812941974	0.00265044111880902	0.422145048501191	cluster_6
UL27	L	6h	6	PC-12	PC-12_dcDNA_6h	0.00904762995169686	0.00130017820518325	0.143703733698724	cluster_6
UL27	L	6h	6	PK-15	PK-15_dcDNA_6h	0.00417464036443022	0.00280271895373727	0.671367760829813	cluster_6
UL27	L	8h	8	C6	C6_dcDNA_8h	0.00544882534035148	0.0014270953346813	0.261908805208508	cluster_6
UL27	L	8h	8	NRK	NRK_dcDNA_8h	0.00619167944124339	0.00273360660271023	0.441496790757837	cluster_6
UL27	L	8h	8	PC-12	PC-12_dcDNA_8h	0.0105279742673933	0.00882641458870809	0.838377295055212	cluster_6
UL27	L	8h	8	PK-15	PK-15_dcDNA_8h	0.0117880379937362	0.00472182656968864	0.400560854333663	cluster_6
UL28	E	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	0	0		cluster_7
UL28	E	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	0	0		cluster_7
UL28	E	12h	12	C6	C6_dcDNA_12h	0.000102906797157842	5.09895843225461e-05	0.495492870547091	cluster_7
UL28	E	12h	12	NRK	NRK_dcDNA_12h	3.02050925786088e-05	5.2316754993472e-05	1.73205080756888	cluster_7
UL28	E	12h	12	PC-12	PC-12_dcDNA_12h	4.83034319725746e-05	2.59246809146479e-05	0.536704740345723	cluster_7
UL28	E	12h	12	PK-15	PK-15_dcDNA_12h	1.07717305684012e-05	5.33844688379354e-06	0.495597884656886	cluster_7
UL28	E	1h	1	C6	C6_dcDNA_1h	0	0		cluster_7
UL28	E	1h	1	NRK	NRK_dcDNA_1h	0	0		cluster_7
UL28	E	1h	1	PC-12	PC-12_dcDNA_1h	0	0		cluster_7
UL28	E	1h	1	PK-15	PK-15_dcDNA_1h	0	0		cluster_7
UL28	E	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0	0		cluster_7
UL28	E	2h	2	C6	C6_dcDNA_2h	0	0		cluster_7
UL28	E	2h	2	NRK	NRK_dcDNA_2h	0	0		cluster_7
UL28	E	2h	2	PC-12	PC-12_dcDNA_2h	0	0		cluster_7
UL28	E	2h	2	PK-15	PK-15_dcDNA_2h	0.0010752688172043	0.00186242022319234	1.73205080756888	cluster_7
UL28	E	4h	4	C6	C6_dcDNA_4h	0.00129198966408269	0.00223779174104506	1.73205080756888	cluster_7
UL28	E	4h	4	NRK	NRK_dcDNA_4h	0	0		cluster_7
UL28	E	4h	4	PC-12	PC-12_dcDNA_4h	0	0		cluster_7
UL28	E	4h	4	PK-15	PK-15_dcDNA_4h	5.01705799719045e-05	8.68979935565361e-05	1.73205080756888	cluster_7
UL28	E	6h	6	C6	C6_dcDNA_6h	0.000214199542056151	0.000187238734978663	0.874132284230462	cluster_7
UL28	E	6h	6	NRK	NRK_dcDNA_6h	0.000396337077176432	0.000349361665790278	0.881476111897444	cluster_7
UL28	E	6h	6	PC-12	PC-12_dcDNA_6h	2.92090197452974e-05	5.05915062381376e-05	1.73205080756888	cluster_7
UL28	E	6h	6	PK-15	PK-15_dcDNA_6h	2.67229630421421e-05	4.62855297177755e-05	1.73205080756888	cluster_7
UL28	E	8h	8	C6	C6_dcDNA_8h	0	0		cluster_7
UL28	E	8h	8	NRK	NRK_dcDNA_8h	0	0		cluster_7
UL28	E	8h	8	PC-12	PC-12_dcDNA_8h	0.000175474884333837	9.81505593432297e-06	0.0559342493461917	cluster_7
UL28	E	8h	8	PK-15	PK-15_dcDNA_8h	4.38999352089568e-05	9.85147420556233e-06	0.224407488500174	cluster_7
UL29	E	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	0	0		cluster_7
UL29	E	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	0	0		cluster_7
UL29	E	12h	12	C6	C6_dcDNA_12h	0.000997597061819388	0.000170072599275422	0.17048225760133	cluster_7
UL29	E	12h	12	NRK	NRK_dcDNA_12h	0.000333717396190333	0.000265533113569055	0.795682564350378	cluster_7
UL29	E	12h	12	PC-12	PC-12_dcDNA_12h	0.000138624622820712	8.19339224039411e-05	0.591048839208812	cluster_7
UL29	E	12h	12	PK-15	PK-15_dcDNA_12h	0.000112620361079896	5.13333743863899e-05	0.455809001979425	cluster_7
UL29	E	1h	1	C6	C6_dcDNA_1h	0.00768651426546163	0.00665878945564176	0.866295075462512	cluster_7
UL29	E	1h	1	NRK	NRK_dcDNA_1h	0	0		cluster_7
UL29	E	1h	1	PC-12	PC-12_dcDNA_1h	0	0		cluster_7
UL29	E	1h	1	PK-15	PK-15_dcDNA_1h	0	0		cluster_7
UL29	E	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0.00304332259219477	0.00331698782020905	1.08992317433458	cluster_7
UL29	E	2h	2	C6	C6_dcDNA_2h	0.00142045454545455	0.00200882608291633	1.4142135623731	cluster_7
UL29	E	2h	2	NRK	NRK_dcDNA_2h	0.0121427036320653	0.0109527663944012	0.90200392979024	cluster_7
UL29	E	2h	2	PC-12	PC-12_dcDNA_2h	0.00397402773001302	0.00347940421958257	0.875535969038437	cluster_7
UL29	E	2h	2	PK-15	PK-15_dcDNA_2h	0.017078586344863	0.0138937729480674	0.813520081083672	cluster_7
UL29	E	4h	4	C6	C6_dcDNA_4h	0	0		cluster_7
UL29	E	4h	4	NRK	NRK_dcDNA_4h	0.00394632486504464	0.00524713965063349	1.32962688832617	cluster_7
UL29	E	4h	4	PC-12	PC-12_dcDNA_4h	0.00013745704467354	0.000238082585232835	1.73205080756888	cluster_7
UL29	E	4h	4	PK-15	PK-15_dcDNA_4h	0.00158050376750333	0.00155300598025821	0.98260188440515	cluster_7
UL29	E	6h	6	C6	C6_dcDNA_6h	0.0020914150636802	0.00141697545209143	0.677519960862301	cluster_7
UL29	E	6h	6	NRK	NRK_dcDNA_6h	0.00195098946174469	0.000878609385845934	0.450340405765304	cluster_7
UL29	E	6h	6	PC-12	PC-12_dcDNA_6h	0.000373574520566004	0.000242508534434354	0.649157051896711	cluster_7
UL29	E	6h	6	PK-15	PK-15_dcDNA_6h	0.000841762700780331	0.000615800943529089	0.731561214292614	cluster_7
UL29	E	8h	8	C6	C6_dcDNA_8h	0.000817921575384475	0.000336837413142674	0.411821161441229	cluster_7
UL29	E	8h	8	NRK	NRK_dcDNA_8h	0.00172271317415172	0.000487955436968019	0.28324821815349	cluster_7
UL29	E	8h	8	PC-12	PC-12_dcDNA_8h	0.000603751656255101	0.000337885746151012	0.559643592941544	cluster_7
UL29	E	8h	8	PK-15	PK-15_dcDNA_8h	0.00160869916258358	0.000372810463637666	0.231746539259044	cluster_7
UL30	E	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	0	0		cluster_2
UL30	E	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	0.00421940928270042	0.00730823125556488	1.73205080756888	cluster_2
UL30	E	12h	12	C6	C6_dcDNA_12h	0.000150930790778961	7.36770955347497e-05	0.488151523983269	cluster_2
UL30	E	12h	12	NRK	NRK_dcDNA_12h	0.000239004970345584	0.000116014911529741	0.48540794512345	cluster_2
UL30	E	12h	12	PC-12	PC-12_dcDNA_12h	6.21392042453504e-06	1.07628258894847e-05	1.73205080756888	cluster_2
UL30	E	12h	12	PK-15	PK-15_dcDNA_12h	1.5905121210641e-05	2.15265606871996e-05	1.35343581492467	cluster_2
UL30	E	1h	1	C6	C6_dcDNA_1h	0.0101262626262626	0.00896386395788125	0.885209508060094	cluster_2
UL30	E	1h	1	NRK	NRK_dcDNA_1h	0	0		cluster_2
UL30	E	1h	1	PC-12	PC-12_dcDNA_1h	0.0033003300330033	0.00571633929890719	1.73205080756888	cluster_2
UL30	E	1h	1	PK-15	PK-15_dcDNA_1h	0	0		cluster_2
UL30	E	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0	0		cluster_2
UL30	E	2h	2	C6	C6_dcDNA_2h	0	0		cluster_2
UL30	E	2h	2	NRK	NRK_dcDNA_2h	0	0		cluster_2
UL30	E	2h	2	PC-12	PC-12_dcDNA_2h	0.00397402773001302	0.00347940421958257	0.875535969038437	cluster_2
UL30	E	2h	2	PK-15	PK-15_dcDNA_2h	0.00260831791613822	0.00381996826905246	1.4645332324781	cluster_2
UL30	E	4h	4	C6	C6_dcDNA_4h	0	0		cluster_2
UL30	E	4h	4	NRK	NRK_dcDNA_4h	0.000980392156862745	0.00169808902702831	1.73205080756888	cluster_2
UL30	E	4h	4	PC-12	PC-12_dcDNA_4h	0.000440666510243597	0.000431530628096629	0.979268036180199	cluster_2
UL30	E	4h	4	PK-15	PK-15_dcDNA_4h	0.000319488337895581	0.000402191648346825	1.25886175062288	cluster_2
UL30	E	6h	6	C6	C6_dcDNA_6h	0.00109651460843825	0.000906299227182379	0.826527271235547	cluster_2
UL30	E	6h	6	NRK	NRK_dcDNA_6h	0.000749257493622523	0.000797855492628194	1.06486154548913	cluster_2
UL30	E	6h	6	PC-12	PC-12_dcDNA_6h	0.000344365500820707	0.000266588863024335	0.774145094061364	cluster_2
UL30	E	6h	6	PK-15	PK-15_dcDNA_6h	9.18399070431112e-05	0.000110025229907537	1.19801112011023	cluster_2
UL30	E	8h	8	C6	C6_dcDNA_8h	0.000307076894486718	0.000266789020431739	0.868802001132905	cluster_2
UL30	E	8h	8	NRK	NRK_dcDNA_8h	0.00149324041734026	0.00077084689253924	0.516224235285744	cluster_2
UL30	E	8h	8	PC-12	PC-12_dcDNA_8h	0.000252801887587427	0.000357515858019658	1.4142135623731	cluster_2
UL30	E	8h	8	PK-15	PK-15_dcDNA_8h	0.000241905898522002	0.000140148617923508	0.579351800761325	cluster_2
UL31	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	0	0		cluster_1
UL31	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	0.0148577071550408	0.0160707308658532	1.08164272576882	cluster_1
UL31	L	12h	12	C6	C6_dcDNA_12h	0.0309559303964227	0.00420670315920473	0.135893287823482	cluster_1
UL31	L	12h	12	NRK	NRK_dcDNA_12h	0.0372411990394236	0.00989917656986251	0.265812509403449	cluster_1
UL31	L	12h	12	PC-12	PC-12_dcDNA_12h	0.0350456920625784	0.00343181486842976	0.0979240148062087	cluster_1
UL31	L	12h	12	PK-15	PK-15_dcDNA_12h	0.0321310656720551	0.0105612435191538	0.328692600082017	cluster_1
UL31	L	1h	1	C6	C6_dcDNA_1h	0.0102370193159667	0.00402898060842945	0.393569698764312	cluster_1
UL31	L	1h	1	NRK	NRK_dcDNA_1h	0	0		cluster_1
UL31	L	1h	1	PC-12	PC-12_dcDNA_1h	0	0		cluster_1
UL31	L	1h	1	PK-15	PK-15_dcDNA_1h	0	0		cluster_1
UL31	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0.0215706390518421	0.00764193013263268	0.354274628316127	cluster_1
UL31	L	2h	2	C6	C6_dcDNA_2h	0.0165992384578772	0.00866634917446626	0.522093178940605	cluster_1
UL31	L	2h	2	NRK	NRK_dcDNA_2h	0.0249451466670665	0.00474441924495668	0.19019408096808	cluster_1
UL31	L	2h	2	PC-12	PC-12_dcDNA_2h	0.017998043923284	0.00851139182957697	0.472906492830913	cluster_1
UL31	L	2h	2	PK-15	PK-15_dcDNA_2h	0.00830771933235569	0.0059601222756139	0.717419792024182	cluster_1
UL31	L	4h	4	C6	C6_dcDNA_4h	0.0321352804976094	0.0126939403745883	0.395015701684405	cluster_1
UL31	L	4h	4	NRK	NRK_dcDNA_4h	0.0359954942142641	0.0117007819090858	0.325062404739786	cluster_1
UL31	L	4h	4	PC-12	PC-12_dcDNA_4h	0.0188128248480901	0.00149203559957523	0.0793094929455377	cluster_1
UL31	L	4h	4	PK-15	PK-15_dcDNA_4h	0.0358684929368992	0.0043101724459147	0.120165975567952	cluster_1
UL31	L	6h	6	C6	C6_dcDNA_6h	0.0296867428037694	0.00460251230429266	0.155035947685991	cluster_1
UL31	L	6h	6	NRK	NRK_dcDNA_6h	0.0262094627196676	0.00664127341778643	0.253392199940169	cluster_1
UL31	L	6h	6	PC-12	PC-12_dcDNA_6h	0.021218973923476	0.00134945415952607	0.0635965793818655	cluster_1
UL31	L	6h	6	PK-15	PK-15_dcDNA_6h	0.0324045331875111	0.00503986687633265	0.155529686145117	cluster_1
UL31	L	8h	8	C6	C6_dcDNA_8h	0.0349475979129689	0.000923678942872532	0.0264303985977176	cluster_1
UL31	L	8h	8	NRK	NRK_dcDNA_8h	0.0370763815465343	0.00688651477193339	0.185738588413494	cluster_1
UL31	L	8h	8	PC-12	PC-12_dcDNA_8h	0.0428936637726287	0.010484854698789	0.244438310384659	cluster_1
UL31	L	8h	8	PK-15	PK-15_dcDNA_8h	0.0399495953765325	0.00220110671261161	0.0550970965254033	cluster_1
UL32	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	0	0		cluster_8
UL32	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	0	0		cluster_8
UL32	L	12h	12	C6	C6_dcDNA_12h	5.59576454670024e-05	5.1479840937232e-05	0.919978682226525	cluster_8
UL32	L	12h	12	NRK	NRK_dcDNA_12h	9.09057852441729e-06	1.57453438744853e-05	1.73205080756888	cluster_8
UL32	L	12h	12	PC-12	PC-12_dcDNA_12h	0	0		cluster_8
UL32	L	12h	12	PK-15	PK-15_dcDNA_12h	1.46298287578544e-05	2.53396067146361e-05	1.73205080756888	cluster_8
UL32	L	1h	1	C6	C6_dcDNA_1h	0	0		cluster_8
UL32	L	1h	1	NRK	NRK_dcDNA_1h	0	0		cluster_8
UL32	L	1h	1	PC-12	PC-12_dcDNA_1h	0	0		cluster_8
UL32	L	1h	1	PK-15	PK-15_dcDNA_1h	0	0		cluster_8
UL32	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0	0		cluster_8
UL32	L	2h	2	C6	C6_dcDNA_2h	0	0		cluster_8
UL32	L	2h	2	NRK	NRK_dcDNA_2h	0	0		cluster_8
UL32	L	2h	2	PC-12	PC-12_dcDNA_2h	0	0		cluster_8
UL32	L	2h	2	PK-15	PK-15_dcDNA_2h	0	0		cluster_8
UL32	L	4h	4	C6	C6_dcDNA_4h	0	0		cluster_8
UL32	L	4h	4	NRK	NRK_dcDNA_4h	0	0		cluster_8
UL32	L	4h	4	PC-12	PC-12_dcDNA_4h	0.000290643319183343	0.000252807879129049	0.869821745221581	cluster_8
UL32	L	4h	4	PK-15	PK-15_dcDNA_4h	6.2445360309729e-05	0.000108158536753396	1.73205080756888	cluster_8
UL32	L	6h	6	C6	C6_dcDNA_6h	0	0		cluster_8
UL32	L	6h	6	NRK	NRK_dcDNA_6h	0.000176460208223046	0.000305638046156499	1.73205080756888	cluster_8
UL32	L	6h	6	PC-12	PC-12_dcDNA_6h	9.7930457397773e-05	0.000103467632593791	1.05654191089425	cluster_8
UL32	L	6h	6	PK-15	PK-15_dcDNA_6h	4.99457308015886e-05	2.64728118372552e-05	0.530031524464413	cluster_8
UL32	L	8h	8	C6	C6_dcDNA_8h	3.87551835057939e-05	6.71259468886904e-05	1.73205080756888	cluster_8
UL32	L	8h	8	NRK	NRK_dcDNA_8h	0	0		cluster_8
UL32	L	8h	8	PC-12	PC-12_dcDNA_8h	8.42672958624758e-05	0.000119171952673219	1.4142135623731	cluster_8
UL32	L	8h	8	PK-15	PK-15_dcDNA_8h	6.52094628620644e-05	2.59235438655272e-05	0.397542668314298	cluster_8
UL33	E	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	0	0		cluster_1
UL33	E	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	0	0		cluster_1
UL33	E	12h	12	C6	C6_dcDNA_12h	0.00123608825663663	0.00030367234615474	0.245672058224245	cluster_1
UL33	E	12h	12	NRK	NRK_dcDNA_12h	0.000611927693993159	6.69049992390838e-05	0.109334811769169	cluster_1
UL33	E	12h	12	PC-12	PC-12_dcDNA_12h	0.000430095456589602	6.25888263400481e-05	0.145523105117966	cluster_1
UL33	E	12h	12	PK-15	PK-15_dcDNA_12h	0.000279650325642661	0.000154292985326409	0.55173540374691	cluster_1
UL33	E	1h	1	C6	C6_dcDNA_1h	0.00194931773879142	0.00337631736368202	1.73205080756888	cluster_1
UL33	E	1h	1	NRK	NRK_dcDNA_1h	0	0		cluster_1
UL33	E	1h	1	PC-12	PC-12_dcDNA_1h	0	0		cluster_1
UL33	E	1h	1	PK-15	PK-15_dcDNA_1h	0	0		cluster_1
UL33	E	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0	0		cluster_1
UL33	E	2h	2	C6	C6_dcDNA_2h	0	0		cluster_1
UL33	E	2h	2	NRK	NRK_dcDNA_2h	0	0		cluster_1
UL33	E	2h	2	PC-12	PC-12_dcDNA_2h	0	0		cluster_1
UL33	E	2h	2	PK-15	PK-15_dcDNA_2h	0.000277315585135885	0.000480324683186045	1.73205080756888	cluster_1
UL33	E	4h	4	C6	C6_dcDNA_4h	0	0		cluster_1
UL33	E	4h	4	NRK	NRK_dcDNA_4h	0.000645994832041344	0.00111889587052253	1.73205080756888	cluster_1
UL33	E	4h	4	PC-12	PC-12_dcDNA_4h	0.000990494688937755	0.000605210018941882	0.611017934473665	cluster_1
UL33	E	4h	4	PK-15	PK-15_dcDNA_4h	5.01705799719045e-05	8.68979935565361e-05	1.73205080756888	cluster_1
UL33	E	6h	6	C6	C6_dcDNA_6h	0.0020376762450688	0.000647489629552456	0.317758834907846	cluster_1
UL33	E	6h	6	NRK	NRK_dcDNA_6h	0.000847318294547846	0.00101960972281551	1.20333731653889	cluster_1
UL33	E	6h	6	PC-12	PC-12_dcDNA_6h	0.000558752880920505	0.000251040204571526	0.44928664020122	cluster_1
UL33	E	6h	6	PK-15	PK-15_dcDNA_6h	0.000270713640195423	0.000102466041905924	0.378503432010135	cluster_1
UL33	E	8h	8	C6	C6_dcDNA_8h	0.000813769587205015	0.000211315329583351	0.259674646123282	cluster_1
UL33	E	8h	8	NRK	NRK_dcDNA_8h	0.000812366428262503	0.00036189200886593	0.445478784296821	cluster_1
UL33	E	8h	8	PC-12	PC-12_dcDNA_8h	0.000435217064530149	9.95418408045735e-05	0.228717688062247	cluster_1
UL33	E	8h	8	PK-15	PK-15_dcDNA_8h	0.00030125359152915	2.03311575499165e-05	0.0674885150637258	cluster_1
UL34	E	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	0	0		cluster_4
UL34	E	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	0.021330199064426	0.00976978387963672	0.458025912000538	cluster_4
UL34	E	12h	12	C6	C6_dcDNA_12h	0.0245713981702884	0.00349939259599071	0.142417316741143	cluster_4
UL34	E	12h	12	NRK	NRK_dcDNA_12h	0.0172330881005074	0.0096890037599582	0.56223259020378	cluster_4
UL34	E	12h	12	PC-12	PC-12_dcDNA_12h	0.0100753205157689	0.00126200473767274	0.125257031346802	cluster_4
UL34	E	12h	12	PK-15	PK-15_dcDNA_12h	0.011611883928892	0.00507299282292859	0.43687939476438	cluster_4
UL34	E	1h	1	C6	C6_dcDNA_1h	0.0179235335814283	0.00508640538295973	0.283783627812658	cluster_4
UL34	E	1h	1	NRK	NRK_dcDNA_1h	0.0128205128205128	0.0222057795842164	1.73205080756888	cluster_4
UL34	E	1h	1	PC-12	PC-12_dcDNA_1h	0.0101467593567867	0.00991013685702153	0.976679992947015	cluster_4
UL34	E	1h	1	PK-15	PK-15_dcDNA_1h	0	0		cluster_4
UL34	E	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0.0242616614797066	0.00566291949736131	0.233410209853023	cluster_4
UL34	E	2h	2	C6	C6_dcDNA_2h	0.00687916468348406	0.0023243485043168	0.337882375442653	cluster_4
UL34	E	2h	2	NRK	NRK_dcDNA_2h	0.0326970846515626	0.0127867249218016	0.391066208442241	cluster_4
UL34	E	2h	2	PC-12	PC-12_dcDNA_2h	0.0343468177652459	0.0198110264597386	0.576793652184704	cluster_4
