gene	cluster	si	au	bp	se.si	se.au	se.bp	v	c	pchi	neighbor	sil_width	gene_order	gene_to_centroid_dist	scaled_dist
UL34	4	0.970744148910536	0.998138322187578	0.440687197606452	0.00558479562904581	0.000502133557287501	0.00537412545650684	-1.37573414629588	1.52496129887146	0.368089647292873	8	0.251493538123482	4	0.0477894200253053	0.0427727206138851
UL35	1	0.931338647483896	0.988406392802183	0.637922973661023	0.0103903039963207	0.00238079868078862	0.00524000593938373	-1.31162415854632	0.958711676257637	0.142686008808924	6	-0.0402091694407835	21	0.16339948403767	0.14624660595369
UL36	6	0.904385426334101	0.990590852520006	0.40817102815416	0.0147164132990026	0.00210385518005572	0.00526104013183892	-1.05842935812095	1.29068166103276	0.244631033159023	1	0.462669306948171	2	0.0221168982610234	0.019795174531592
UL37	1	0.931338647483896	0.988406392802183	0.637922973661023	0.0103903039963207	0.00238079868078862	0.00524000593938373	-1.31162415854632	0.958711676257637	0.142686008808924	8	0.18152086392118	9	0.0973797075984686	0.0871572625147068
UL38	4	0.970744148910536	0.998138322187578	0.440687197606452	0.00558479562904581	0.000502133557287501	0.00537412545650684	-1.37573414629588	1.52496129887146	0.368089647292873	1	-0.430310329641887	16	0.0549664018687726	0.0491962980307904
UL39	9	0.920040840746425	0.993820329650911	0.364886584014876	0.0135361636472082	0.00153489325797242	0.00514377239081358	-1.07814380927797	1.42357109374157	0.00343336171870029	6	-0.0361967665554427	2	1.09723715683908e-05	9.82054570484438e-06
UL4	4	0.970744148910536	0.998138322187578	0.440687197606452	0.00558479562904581	0.000502133557287501	0.00537412545650684	-1.37573414629588	1.52496129887146	0.368089647292873	1	0.24600381248048	5	0.0910162478073532	0.081461807586839
UL40	4	0.970744148910536	0.998138322187578	0.440687197606452	0.00558479562904581	0.000502133557287501	0.00537412545650684	-1.37573414629588	1.52496129887146	0.368089647292873	2	0.131395882072399	8	0.134396147657836	0.120287897871687
UL41	10	0.816554498523345	0.984918540862092	0.270022867124385	0.0277215069012142	0.00352179265169185	0.0047126419491183	-0.777600275696246	1.39034410914543	0.140456517229208	12	0.1880331668443	3	0.0329264615009569	0.0294700027294436
UL42	4	0.970744148910536	0.998138322187578	0.440687197606452	0.00558479562904581	0.000502133557287501	0.00537412545650684	-1.37573414629588	1.52496129887146	0.368089647292873	1	-0.00735946148994804	13	0.0631694579203368	0.0565382374074936
UL43	4	0.970744148910536	0.998138322187578	0.440687197606452	0.00558479562904581	0.000502133557287501	0.00537412545650684	-1.37573414629588	1.52496129887146	0.368089647292873	2	0.158545408744204	7	0.0811794963832961	0.07265767018181
UL44	6	0.904385426334101	0.990590852520006	0.40817102815416	0.0147164132990026	0.00210385518005572	0.00526104013183892	-1.05842935812095	1.29068166103276	0.244631033159023	1	0.448047338893135	3	0.025765156028316	0.0230604560546825
UL46	4	0.970744148910536	0.998138322187578	0.440687197606452	0.00558479562904581	0.000502133557287501	0.00537412545650684	-1.37573414629588	1.52496129887146	0.368089647292873	7	0.000767325937247571	12	0.055237021319128	0.0494385091757803
UL47	6	0.904385426334101	0.990590852520006	0.40817102815416	0.0147164132990026	0.00210385518005572	0.00526104013183892	-1.05842935812095	1.29068166103276	0.244631033159023	1	0.247131184115543	5	0.0217682639887087	0.0194831381788126
UL48	5	0.97935655504641	0.998990249132841	0.411532318789376	0.00429197932591209	0.000297910891239205	0.00532824992684901	-1.43187210262165	1.65547714780527	0.896120205856214	6	0	1	0	0
UL49	1	0.931338647483896	0.988406392802183	0.637922973661023	0.0103903039963207	0.00238079868078862	0.00524000593938373	-1.31162415854632	0.958711676257637	0.142686008808924	4	0.315809278918663	6	0.0742650117186226	0.0664690342746476
UL49.5	4	0.970744148910536	0.998138322187578	0.440687197606452	0.00558479562904581	0.000502133557287501	0.00537412545650684	-1.37573414629588	1.52496129887146	0.368089647292873	2	0.17299952934536	6	0.0491869481066798	0.0440235430374056
UL5	10	0.816554498523345	0.984918540862092	0.270022867124385	0.0277215069012142	0.00352179265169185	0.0047126419491183	-0.777600275696246	1.39034410914543	0.140456517229208	3	0.685467609394553	1	0.0208195298206836	0.0186339974802166
UL50	4	0.970744148910536	0.998138322187578	0.440687197606452	0.00558479562904581	0.000502133557287501	0.00537412545650684	-1.37573414629588	1.52496129887146	0.368089647292873	10	-0.162213222021048	14	0.0706757753544565	0.0632565783766605
UL51	4	0.970744148910536	0.998138322187578	0.440687197606452	0.00558479562904581	0.000502133557287501	0.00537412545650684	-1.37573414629588	1.52496129887146	0.368089647292873	3	0.298570425876994	2	0.0735656330279217	0.0658430729358237
UL52	3	0.962107747362992	0.995910046027056	0.567258054960839	0.00652592498691827	0.000966342108248573	0.00540195003871698	-1.40697493267605	1.23757730588646	0.0234162509008317	4	0.702359540098589	1	0.445339905908154	0.398590302278975
UL53	1	0.931338647483896	0.988406392802183	0.637922973661023	0.0103903039963207	0.00238079868078862	0.00524000593938373	-1.31162415854632	0.958711676257637	0.142686008808924	8	0.34543590372781	4	0.0994142540940769	0.0889782322771884
UL54	2	0.920396346278305	0.996131552553266	0.256589491102797	0.0152471204768953	0.00112366779005226	0.00466433417179559	-1.00472266982181	1.65861840436661	0.424387805413487	7	0.123693075900187	6	0.0195144949188166	0.0174659587549219
UL6	1	0.931338647483896	0.988406392802183	0.637922973661023	0.0103903039963207	0.00238079868078862	0.00524000593938373	-1.31162415854632	0.958711676257637	0.142686008808924	8	0.053741909200481	19	0.099759294446923	0.0892870519825748
UL7	8	0.805375875284146	0.978433742143533	0.336497454776962	0.0260377084359278	0.00436689138334382	0.0050279127193679	-0.800191627415938	1.22223287652387	0.0111713387766905	1	0.409683846529916	3	0.00431127612138002	0.00385869945547479
UL8	2	0.920396346278305	0.996131552553266	0.256589491102797	0.0152471204768953	0.00112366779005226	0.00466433417179559	-1.00472266982181	1.65861840436661	0.424387805413487	7	0.39294259486158	5	0.0049413006677085	0.00442258710855216
UL9	11	0.989112952859779	0.999722658978972	0.326007749089802	0.00273775325636412	0.000100784242488149	0.0050897233177086	-1.50094672631897	1.95191072252392	0.26010247463258	9	0	1	0	0
US1	4	0.970744148910536	0.998138322187578	0.440687197606452	0.00558479562904581	0.000502133557287501	0.00537412545650684	-1.37573414629588	1.52496129887146	0.368089647292873	8	0.292824390193487	3	0.299284998799482	0.267867524460408
US2	4	0.970744148910536	0.998138322187578	0.440687197606452	0.00558479562904581	0.000502133557287501	0.00537412545650684	-1.37573414629588	1.52496129887146	0.368089647292873	2	0.015063270057881	11	0.0917597141658424	0.0821272284858715
US3	12	0.328937238604319	0.899433858105394	0.213095336056679	0.0622540803138466	0.0161273686457458	0.00432089717114232	-0.2413026000299	1.03702969946759	0.181701538937805	2	0.528750906549121	4	0.0327243001670712	0.029289063302921
US4	1	0.931338647483896	0.988406392802183	0.637922973661023	0.0103903039963207	0.00238079868078862	0.00524000593938373	-1.31162415854632	0.958711676257637	0.142686008808924	4	0.119384980276613	16	0.236910494920972	0.212040790710292
US6	1	0.931338647483896	0.988406392802183	0.637922973661023	0.0103903039963207	0.00238079868078862	0.00524000593938373	-1.31162415854632	0.958711676257637	0.142686008808924	6	0.178176133096904	10	0.095378638490207	0.0853662558473016
US7	1	0.931338647483896	0.988406392802183	0.637922973661023	0.0103903039963207	0.00238079868078862	0.00524000593938373	-1.31162415854632	0.958711676257637	0.142686008808924	8	0.0767779568511266	18	0.0598724457301887	0.0535873294200121
US8	12	0.328937238604319	0.899433858105394	0.213095336056679	0.0622540803138466	0.0161273686457458	0.00432089717114232	-0.2413026000299	1.03702969946759	0.181701538937805	10	0.694412053327028	1	0.023127725518788	0.020699890091278
US9	1	0.931338647483896	0.988406392802183	0.637922973661023	0.0103903039963207	0.00238079868078862	0.00524000593938373	-1.31162415854632	0.958711676257637	0.142686008808924	6	0.159272768106599	12	0.0618795274910291	0.055383717561157
